county_id,county_name,imprinted_id
15,Custer,102-65-17
15,Custer,102-7-1
15,Custer,102-70-13
15,Custer,102-70-21
15,Custer,102-71-12
15,Custer,102-75-14
15,Custer,102-76-25
15,Custer,102-80-11
15,Custer,102-80-5
15,Custer,102-89-7
15,Custer,102-91-2
15,Custer,102-95-19
16,Delta,102-100-15
16,Delta,102-103-23
16,Delta,102-103-46
16,Delta,102-104-10
16,Delta,102-104-9
16,Delta,102-105-17
16,Delta,102-107-41
16,Delta,102-12-10
16,Delta,102-121-20
16,Delta,102-122-13
16,Delta,102-123-35
16,Delta,102-127-16
16,Delta,102-129-42
16,Delta,102-130-33
16,Delta,102-144-22
16,Delta,102-151-13
16,Delta,102-154-46
16,Delta,102-159-8
16,Delta,102-167-5
16,Delta,102-17-10
16,Delta,102-182-39
16,Delta,102-190-45
16,Delta,102-190-6
16,Delta,102-212-26
16,Delta,102-215-24
16,Delta,102-215-28
16,Delta,102-215-29
16,Delta,102-216-20
16,Delta,102-217-33
16,Delta,102-223-8
16,Delta,102-226-20
16,Delta,102-230-20
16,Delta,102-232-34
16,Delta,102-238-12
16,Delta,102-241-44
16,Delta,102-244-35
16,Delta,102-253-17
16,Delta,102-256-13
16,Delta,102-256-14
16,Delta,102-267-39
16,Delta,102-271-1
16,Delta,102-273-22
16,Delta,102-275-9
16,Delta,102-288-12
16,Delta,102-288-25
16,Delta,102-294-26
16,Delta,102-297-27
16,Delta,102-300-32
16,Delta,102-306-40
16,Delta,102-31-6
16,Delta,102-312-42
16,Delta,102-313-32
16,Delta,102-315-24
16,Delta,102-316-48
16,Delta,102-317-4
16,Delta,102-319-16
16,Delta,102-322-31
16,Delta,102-331-43
16,Delta,102-337-15
16,Delta,102-342-37
16,Delta,102-356-99
16,Delta,102-357-54
16,Delta,102-360-21
16,Delta,102-366-85
16,Delta,102-37-44
16,Delta,102-38-37
16,Delta,102-380-15
16,Delta,102-382-8
16,Delta,102-389-20
16,Delta,102-391-34
16,Delta,102-41-28
16,Delta,102-5-38
16,Delta,102-65-20
16,Delta,102-67-20
16,Delta,102-68-48
16,Delta,102-7-27
16,Delta,102-70-48
16,Delta,102-77-32
16,Delta,102-77-47
16,Delta,102-8-41
16,Delta,102-81-49
16,Delta,102-86-37
16,Delta,102-88-49
17,Denver,101-103-53
17,Denver,101-116-86
17,Denver,101-129-67
17,Denver,101-130-9
17,Denver,101-140-100
17,Denver,101-191-51
17,Denver,101-285-76
17,Denver,101-287-21
17,Denver,101-292-32
17,Denver,101-413-93
17,Denver,101-479-3
17,Denver,101-592-151
17,Denver,101-654-63
17,Denver,101-731-11
17,Denver,101-731-34
17,Denver,101-737-21
17,Denver,101-748-15
17,Denver,101-813-45
17,Denver,101-814-65
17,Denver,101-848-46
17,Denver,101-902-43
17,Denver,101-910-37
17,Denver,102-134-49
17,Denver,102-177-36
17,Denver,102-195-71
17,Denver,102-216-33
17,Denver,102-255-84
17,Denver,102-269-65
17,Denver,102-375-27
17,Denver,102-42-50
17,Denver,102-421-50
17,Denver,102-609-35
17,Denver,102-654-75
17,Denver,102-67-40
17,Denver,102-677-41
17,Denver,102-677-44
17,Denver,102-687-45
17,Denver,102-725-79
17,Denver,102-760-45
17,Denver,102-784-73
17,Denver,102-813-6
17,Denver,102-83-10
17,Denver,103-1020-43
17,Denver,103-1022-75
17,Denver,103-1058-22
17,Denver,103-1094-16
17,Denver,103-218-93
17,Denver,103-22-81
17,Denver,103-248-72
17,Denver,103-26-96
17,Denver,103-278-95
17,Denver,103-290-35
17,Denver,103-315-48
17,Denver,103-317-66
17,Denver,103-326-83
17,Denver,103-330-80
17,Denver,103-361-11
17,Denver,103-367-21
17,Denver,103-373-99
17,Denver,103-510-92
17,Denver,103-538-45
17,Denver,103-562-56
17,Denver,103-659-79
17,Denver,103-661-32
17,Denver,103-663-13
17,Denver,103-68-23
17,Denver,103-704-63
17,Denver,103-798-95
17,Denver,103-808-43
17,Denver,103-812-39
17,Denver,103-848-84
17,Denver,103-850-53
17,Denver,103-872-35
17,Denver,103-983-93
17,Denver,103-985-37
17,Denver,103-997-15
17,Denver,104-149-89
17,Denver,104-174-49
17,Denver,104-212-85
17,Denver,104-234-65
17,Denver,104-239-38
17,Denver,104-288-50
17,Denver,104-313-9
17,Denver,104-402-68
17,Denver,104-403-62
17,Denver,104-444-36
17,Denver,104-464-74
17,Denver,104-471-35
17,Denver,104-475-95
17,Denver,104-515-88
17,Denver,104-551-12
17,Denver,104-564-89
17,Denver,104-577-87
17,Denver,104-598-100
17,Denver,104-609-100
17,Denver,104-656-30
17,Denver,104-693-41
17,Denver,104-791-12
17,Denver,104-810-79
17,Denver,104-823-19
17,Denver,104-92-3
17,Denver,105-124-70
17,Denver,105-181-81
17,Denver,105-186-7
17,Denver,105-204-35
17,Denver,105-250-51
17,Denver,105-262-80
17,Denver,105-271-96
17,Denver,105-37-6
17,Denver,105-442-59
17,Denver,105-64-3
17,Denver,106-11-77
17,Denver,106-160-17
17,Denver,106-203-5
17,Denver,106-221-66
17,Denver,106-297-86
17,Denver,106-332-90
17,Denver,106-366-27
17,Denver,106-438-59
17,Denver,106-443-8
17,Denver,106-529-10
17,Denver,106-55-40
17,Denver,106-672-35
17,Denver,106-732-43
17,Denver,106-741-32
17,Denver,106-750-72
17,Denver,106-92-93
17,Denver,107-10-53
17,Denver,107-131-100
17,Denver,107-181-45
17,Denver,107-21-25
17,Denver,107-292-17
17,Denver,107-336-38
17,Denver,107-37-44
17,Denver,107-384-69
17,Denver,107-412-48
17,Denver,107-496-10
17,Denver,107-5-49
17,Denver,107-523-100
17,Denver,107-587-75
17,Denver,107-65-69
17,Denver,107-658-31
17,Denver,107-669-54
17,Denver,107-712-67
17,Denver,107-716-91
17,Denver,107-750-71
17,Denver,107-762-43
17,Denver,107-763-37
17,Denver,107-832-82
17,Denver,107-837-42
17,Denver,107-879-20
17,Denver,108-121-1
17,Denver,108-174-16
17,Denver,108-191-43
17,Denver,108-217-13
17,Denver,108-250-60
17,Denver,108-272-86
17,Denver,108-280-40
17,Denver,108-295-66
17,Denver,108-307-56
17,Denver,108-342-12
17,Denver,108-346-98
17,Denver,108-436-42
17,Denver,108-468-29
17,Denver,108-514-26
17,Denver,108-535-21
17,Denver,108-552-46
17,Denver,108-577-52
17,Denver,108-585-12
17,Denver,108-585-36
17,Denver,108-704-62
17,Denver,108-718-17
17,Denver,108-82-64
17,Denver,109-158-46
17,Denver,109-216-42
17,Denver,109-23-25
17,Denver,109-267-16
17,Denver,109-333-18
17,Denver,109-396-68
17,Denver,109-440-70
17,Denver,109-450-99
17,Denver,109-452-72
17,Denver,109-457-88
17,Denver,109-46-56
17,Denver,109-539-7
17,Denver,109-554-69
17,Denver,109-570-66
17,Denver,109-597-11
17,Denver,109-602-34
17,Denver,109-621-67
17,Denver,109-637-69
17,Denver,109-640-12
17,Denver,109-8-43
17,Denver,109-85-36
17,Denver,110-115-32
17,Denver,110-132-59
17,Denver,110-194-54
17,Denver,110-255-34
17,Denver,110-261-67
17,Denver,110-283-50
17,Denver,110-293-51
17,Denver,110-294-15
17,Denver,110-332-54
17,Denver,110-344-61
17,Denver,110-381-51
17,Denver,110-382-82
17,Denver,110-390-89
17,Denver,110-452-79
17,Denver,110-472-25
17,Denver,110-533-24
17,Denver,110-538-18
17,Denver,110-615-53
17,Denver,110-631-100
17,Denver,111-166-73
17,Denver,111-192-100
17,Denver,111-199-83
17,Denver,111-202-67
17,Denver,111-232-34
17,Denver,111-249-59
17,Denver,111-72-63
17,Denver,111-80-59
17,Denver,112-127-59
17,Denver,112-171-42
17,Denver,112-173-22
17,Denver,112-185-16
17,Denver,112-2-22
17,Denver,112-200-62
17,Denver,112-205-3
17,Denver,112-296-7
17,Denver,112-365-39
17,Denver,112-399-47
17,Denver,112-427-77
17,Denver,112-482-19
17,Denver,112-532-91
17,Denver,112-59-7
17,Denver,112-78-30
17,Denver,112-79-76
17,Denver,112-96-3
17,Denver,113-135-97
17,Denver,113-137-100
17,Denver,113-161-63
17,Denver,113-182-48
17,Denver,113-201-57
17,Denver,113-326-70
17,Denver,113-335-5
17,Denver,113-361-89
17,Denver,113-364-50
17,Denver,113-408-75
17,Denver,113-484-63
17,Denver,113-535-24
17,Denver,113-546-32
17,Denver,113-552-75
17,Denver,113-584-22
17,Denver,113-81-86
17,Denver,114-122-40
17,Denver,114-199-97
17,Denver,114-20-82
17,Denver,114-252-5
17,Denver,114-4-54
17,Denver,114-40-83
17,Denver,114-9-93
17,Denver,120-33-91
17,Denver,120-62-38
17,Denver,120-75-47
17,Denver,120-84-16
17,Denver,121-359-26
17,Denver,121-388-1
17,Denver,121-451-88
17,Denver,121-498-57
17,Denver,121-625-95
17,Denver,121-738-60
17,Denver,121-759-21
17,Denver,121-80-32
17,Denver,121-811-2
17,Denver,121-812-92
17,Denver,121-839-28
17,Denver,121-898-73
17,Denver,121-9-69
17,Denver,121-96-69
17,Denver,121-960-5
18,Dolores,102-1-14
18,Dolores,102-1-21
18,Dolores,102-1-23
18,Dolores,102-10-13
18,Dolores,102-10-15
18,Dolores,102-10-18
18,Dolores,102-10-19
18,Dolores,102-10-7
18,Dolores,102-12-17
18,Dolores,102-13-13
18,Dolores,102-13-18
18,Dolores,102-14-24
18,Dolores,102-15-10
18,Dolores,102-15-9
18,Dolores,102-16-11
18,Dolores,102-16-2
18,Dolores,102-16-24
18,Dolores,102-17-12
18,Dolores,102-17-20
18,Dolores,102-17-6
18,Dolores,102-17-7
18,Dolores,102-17-9
18,Dolores,102-18-1
18,Dolores,102-18-15
18,Dolores,102-18-24
18,Dolores,102-18-4
18,Dolores,102-19-12
18,Dolores,102-19-21
18,Dolores,102-2-17
18,Dolores,102-2-24
18,Dolores,102-2-3
18,Dolores,102-20-11
18,Dolores,102-20-14
18,Dolores,102-21-13
18,Dolores,102-21-5
18,Dolores,102-21-8
18,Dolores,102-22-15
18,Dolores,102-22-19
18,Dolores,102-22-4
18,Dolores,102-22-9
18,Dolores,102-23-16
18,Dolores,102-23-5
18,Dolores,102-24-2
18,Dolores,102-24-20
18,Dolores,102-24-6
18,Dolores,102-24-7
18,Dolores,102-25-15
18,Dolores,102-25-23
18,Dolores,102-25-25
18,Dolores,102-26-1
18,Dolores,102-26-22
18,Dolores,102-26-24
18,Dolores,102-26-5
18,Dolores,102-26-6
18,Dolores,102-27-1
18,Dolores,102-27-20
18,Dolores,102-27-23
18,Dolores,102-28-20
18,Dolores,102-28-3
18,Dolores,102-28-6
18,Dolores,102-29-13
18,Dolores,102-29-21
18,Dolores,102-29-23
18,Dolores,102-29-9
18,Dolores,102-3-11
18,Dolores,102-3-12
18,Dolores,102-3-6
18,Dolores,102-3-8
18,Dolores,102-30-17
18,Dolores,102-30-6
18,Dolores,102-32-1
18,Dolores,102-32-18
18,Dolores,102-32-21
18,Dolores,102-32-23
18,Dolores,102-33-14
18,Dolores,102-34-12
18,Dolores,102-34-13
18,Dolores,102-34-3
18,Dolores,102-35-11
18,Dolores,102-36-4
18,Dolores,102-37-11
18,Dolores,102-37-13
18,Dolores,102-37-17
18,Dolores,102-37-2
18,Dolores,102-38-10
18,Dolores,102-38-20
18,Dolores,102-39-12
18,Dolores,102-39-16
18,Dolores,102-39-19
18,Dolores,102-4-22
18,Dolores,102-40-10
18,Dolores,102-40-13
18,Dolores,102-40-23
18,Dolores,102-40-25
18,Dolores,102-40-5
18,Dolores,102-41-15
18,Dolores,102-41-20
18,Dolores,102-41-6
18,Dolores,102-43-16
18,Dolores,102-43-5
18,Dolores,102-43-9
18,Dolores,102-44-10
18,Dolores,102-44-25
18,Dolores,102-44-9
18,Dolores,102-46-12
18,Dolores,102-47-5
18,Dolores,102-48-1
18,Dolores,102-48-12
18,Dolores,102-48-22
18,Dolores,102-5-4
18,Dolores,102-50-24
18,Dolores,102-50-6
18,Dolores,102-50-7
18,Dolores,102-51-11
18,Dolores,102-51-6
18,Dolores,102-52-10
18,Dolores,102-52-13
18,Dolores,102-52-14
18,Dolores,102-52-20
18,Dolores,102-53-1
18,Dolores,102-53-17
18,Dolores,102-53-2
18,Dolores,102-53-21
18,Dolores,102-54-11
18,Dolores,102-54-18
18,Dolores,102-54-23
18,Dolores,102-55-23
18,Dolores,102-55-24
18,Dolores,102-56-5
18,Dolores,102-57-10
18,Dolores,102-58-12
18,Dolores,102-58-24
18,Dolores,102-58-26
18,Dolores,102-58-32
18,Dolores,102-6-12
18,Dolores,102-6-24
18,Dolores,102-6-4
18,Dolores,102-7-7
18,Dolores,102-7-8
18,Dolores,102-8-13
18,Dolores,102-8-2
18,Dolores,102-8-25
18,Dolores,102-9-1
18,Dolores,102-9-15
18,Dolores,102-9-24
18,Dolores,102-9-4
19,Douglas,1-GEN-0027-6
19,Douglas,1-GEN-0029-55
19,Douglas,1-GEN-0035-99
19,Douglas,1-GEN-0038-87
19,Douglas,1-GEN-0070-46
19,Douglas,1-GEN-0167-25
19,Douglas,1-GEN-0250-60
19,Douglas,1-GEN-0255-13
19,Douglas,1-GEN-0269-67
19,Douglas,1-GEN-0320-24
19,Douglas,1-GEN-0372-52
19,Douglas,1-GEN-0455-44
19,Douglas,1-GEN-0471-91
19,Douglas,1-GEN-0509-70
19,Douglas,1-GEN-0564-49
19,Douglas,1-GEN-0611-50
19,Douglas,1-GEN-0622-33
19,Douglas,1-GEN-0679-19
19,Douglas,1-GEN-0761-36
19,Douglas,1-GEN-0761-62
19,Douglas,1-GEN-0798-96
19,Douglas,1-GEN-0845-19
19,Douglas,1-GEN-0886-6
19,Douglas,1-GEN-0959-38
19,Douglas,1-GEN-0962-31
19,Douglas,1-GEN-0975-58
19,Douglas,1-GEN-1069-19
19,Douglas,1-GEN-1074-82
19,Douglas,1-GEN-1076-27
19,Douglas,1-GEN-1077-77
19,Douglas,1-GEN-1112-18
19,Douglas,1-GEN-1186-15
19,Douglas,1-GEN-1211-83
19,Douglas,1-GEN-1213-5
19,Douglas,1-GEN-1237-13
19,Douglas,1-GEN-1329-21
19,Douglas,1-GEN-1333-52
19,Douglas,1-GEN-1362-11
19,Douglas,1-GEN-1371-18
19,Douglas,1-GEN-1477-62
19,Douglas,1-GEN-1489-94
19,Douglas,1-GEN-1571-34
19,Douglas,1-GEN-1611-29
19,Douglas,1-GEN-1628-61
19,Douglas,1-GEN-1631-56
19,Douglas,1-GEN-1632-100
19,Douglas,1-GEN-1636-14
19,Douglas,1-GEN-1716-38
19,Douglas,1-GEN-1726-74
19,Douglas,1-GEN-1738-80
19,Douglas,1-GEN-1781-89
19,Douglas,1-GEN-1785-11
19,Douglas,1-GEN-1794-67
19,Douglas,1-GEN-1817-34
19,Douglas,1-GEN-1821-78
19,Douglas,1-GEN-1853-51
19,Douglas,1-GEN-1983-75
19,Douglas,1-GEN-2046-32
19,Douglas,1-GEN-2106-80
19,Douglas,1-GEN-2140-30
19,Douglas,1-GEN-2152-42
19,Douglas,1-GEN-2175-40
19,Douglas,1-GEN-2266-86
19,Douglas,1-GEN-2284-2
19,Douglas,1-GEN-2358-54
19,Douglas,1-GEN-2361-48
19,Douglas,1-GEN-2389-56
19,Douglas,1-GEN-2390-8
19,Douglas,1-GEN-2416-38
19,Douglas,1-GEN-2439-65
19,Douglas,1-GEN-2650-195
19,Douglas,1-GEN-2680-145
19,Douglas,1-GEN-2687-74
20,Eagle,101-1057-6
20,Eagle,101-1106-14
20,Eagle,101-1140-22
20,Eagle,101-1141-9
20,Eagle,101-1148-18
20,Eagle,101-1165-11
20,Eagle,101-1166-2
20,Eagle,101-155-9
20,Eagle,101-157-5
20,Eagle,101-162-24
20,Eagle,101-21-21
20,Eagle,101-212-8
20,Eagle,101-242-17
20,Eagle,101-264-13
20,Eagle,101-27-24
20,Eagle,101-289-19
20,Eagle,101-310-15
20,Eagle,101-320-2
20,Eagle,101-342-19
20,Eagle,101-343-20
20,Eagle,101-349-8
20,Eagle,101-354-9
20,Eagle,101-379-19
20,Eagle,101-386-12
20,Eagle,101-394-8
20,Eagle,101-418-22
20,Eagle,101-429-7
20,Eagle,101-464-11
20,Eagle,101-467-9
20,Eagle,101-494-19
20,Eagle,101-608-13
20,Eagle,101-669-19
20,Eagle,101-687-11
20,Eagle,101-722-24
20,Eagle,101-743-4
20,Eagle,101-80-21
20,Eagle,101-817-23
20,Eagle,101-825-24
20,Eagle,101-853-24
20,Eagle,101-896-20
20,Eagle,101-910-1
20,Eagle,101-92-19
20,Eagle,101-922-6
20,Eagle,101-930-19
20,Eagle,101-936-21
20,Eagle,101-937-9
20,Eagle,101-960-7
20,Eagle,101-966-4
20,Eagle,101-991-6
21,ElPaso,201-154-9
21,ElPaso,201-238-61
21,ElPaso,201-258-44
21,ElPaso,201-265-96
21,ElPaso,201-285-37
21,ElPaso,201-305-74
21,ElPaso,201-315-88
21,ElPaso,201-32-7
21,ElPaso,201-321-52
21,ElPaso,201-375-48
21,ElPaso,201-406-45
21,ElPaso,201-406-5
21,ElPaso,201-423-2
21,ElPaso,201-46-61
21,ElPaso,201-460-92
21,ElPaso,201-461-23
21,ElPaso,201-469-48
21,ElPaso,201-532-88
21,ElPaso,201-578-80
21,ElPaso,201-595-8
21,ElPaso,201-620-89
21,ElPaso,201-696-46
21,ElPaso,201-707-94
21,ElPaso,201-723-86
21,ElPaso,201-746-3
21,ElPaso,201-763-1
21,ElPaso,201-763-37
21,ElPaso,301-129-70
21,ElPaso,301-141-50
21,ElPaso,301-2-94
21,ElPaso,301-207-65
21,ElPaso,301-209-31
21,ElPaso,301-210-65
21,ElPaso,301-280-41
21,ElPaso,301-347-6
21,ElPaso,301-393-34
21,ElPaso,301-418-52
21,ElPaso,301-436-71
21,ElPaso,301-44-30
21,ElPaso,301-457-70
21,ElPaso,301-468-14
21,ElPaso,301-468-85
21,ElPaso,301-495-43
21,ElPaso,301-534-31
21,ElPaso,301-540-9
21,ElPaso,301-559-15
21,ElPaso,301-578-18
21,ElPaso,301-595-30
21,ElPaso,301-83-44
21,ElPaso,301-90-81
21,ElPaso,301-95-49
21,ElPaso,401-104-59
21,ElPaso,401-115-18
21,ElPaso,401-138-100
21,ElPaso,401-155-80
21,ElPaso,401-164-30
21,ElPaso,401-189-91
21,ElPaso,401-210-66
21,ElPaso,401-225-71
21,ElPaso,401-258-37
21,ElPaso,401-263-1
21,ElPaso,401-313-42
21,ElPaso,401-332-47
21,ElPaso,401-379-14
21,ElPaso,401-453-37
21,ElPaso,401-459-95
21,ElPaso,401-460-57
21,ElPaso,401-487-84
21,ElPaso,401-499-95
21,ElPaso,401-532-79
21,ElPaso,401-537-68
21,ElPaso,401-56-25
21,ElPaso,401-567-24
21,ElPaso,401-578-77
21,ElPaso,401-596-38
21,ElPaso,401-606-50
21,ElPaso,401-610-28
21,ElPaso,401-619-62
21,ElPaso,401-90-76
21,ElPaso,401-98-70
21,ElPaso,501-131-84
21,ElPaso,501-149-6
21,ElPaso,501-183-6
21,ElPaso,501-198-66
21,ElPaso,501-38-79
21,ElPaso,501-63-55
21,ElPaso,501-75-25
21,ElPaso,601-154-65
21,ElPaso,601-155-17
21,ElPaso,601-200-76
21,ElPaso,601-232-63
21,ElPaso,601-255-87
21,ElPaso,601-263-31
21,ElPaso,601-265-35
21,ElPaso,601-295-56
21,ElPaso,601-319-47
21,ElPaso,601-322-93
21,ElPaso,601-331-19
21,ElPaso,601-382-52
21,ElPaso,601-390-80
21,ElPaso,601-391-20
21,ElPaso,601-432-43
21,ElPaso,601-438-65
21,ElPaso,601-455-61
21,ElPaso,601-489-70
21,ElPaso,601-499-85
21,ElPaso,601-518-65
21,ElPaso,601-522-6
21,ElPaso,601-572-63
21,ElPaso,601-644-76
21,ElPaso,601-654-24
21,ElPaso,601-683-99
21,ElPaso,601-759-76
21,ElPaso,601-789-73
21,ElPaso,601-809-17
21,ElPaso,601-826-18
21,ElPaso,602-128-35
21,ElPaso,602-141-84
21,ElPaso,602-171-61
21,ElPaso,602-198-105
21,ElPaso,602-29-31
21,ElPaso,602-75-22
21,ElPaso,602-76-36
21,ElPaso,602-77-130
21,ElPaso,602-84-34
21,ElPaso,701-106-85
21,ElPaso,701-113-81
21,ElPaso,701-115-97
21,ElPaso,701-14-54
21,ElPaso,701-190-2
21,ElPaso,701-203-2
21,ElPaso,701-26-76
21,ElPaso,701-28-63
21,ElPaso,701-333-27
21,ElPaso,701-359-100
21,ElPaso,701-388-75
21,ElPaso,701-394-51
21,ElPaso,701-396-40
21,ElPaso,701-401-11
21,ElPaso,701-435-35
21,ElPaso,701-448-8
21,ElPaso,701-457-42
21,ElPaso,701-478-71
21,ElPaso,701-492-78
21,ElPaso,701-584-26
21,ElPaso,701-588-64
21,ElPaso,701-596-57
21,ElPaso,701-60-37
21,ElPaso,701-7-16
21,ElPaso,701-78-89
21,ElPaso,701-84-27
21,ElPaso,701-95-35
21,ElPaso,702-26-69
21,ElPaso,702-40-42
21,ElPaso,702-56-61
21,ElPaso,702-66-48
21,ElPaso,702-74-49
21,ElPaso,702-77-3
21,ElPaso,702-80-87
21,ElPaso,702-98-101
22,Elbert,101-108-46
22,Elbert,101-110-26
22,Elbert,101-137-25
22,Elbert,101-16-3
22,Elbert,101-171-15
22,Elbert,101-193-16
22,Elbert,101-194-18
22,Elbert,101-215-3
22,Elbert,101-22-38
22,Elbert,101-240-22
22,Elbert,101-262-31
22,Elbert,101-283-11
22,Elbert,101-322-35
22,Elbert,101-351-47
22,Elbert,101-358-18
22,Elbert,101-369-28
22,Elbert,101-372-12
22,Elbert,101-42-37
22,Elbert,101-45-50
22,Elbert,101-67-46
22,Elbert,101-98-23
22,Elbert,102-12-34
22,Elbert,102-15-21
23,Fremont,102-1016-16
23,Fremont,102-102-10
23,Fremont,102-1038-7
23,Fremont,102-233-24
23,Fremont,102-237-5
23,Fremont,102-310-24
23,Fremont,102-311-6
23,Fremont,102-317-11
23,Fremont,102-406-5
23,Fremont,102-410-22
23,Fremont,102-56-14
23,Fremont,102-577-22
23,Fremont,102-678-25
23,Fremont,102-680-2
23,Fremont,102-69-20
23,Fremont,102-775-16
23,Fremont,102-81-14
23,Fremont,102-835-9
23,Fremont,102-849-25
23,Fremont,102-884-19
23,Fremont,102-926-14
23,Fremont,102-951-10
24,Garfield,1-VBM-0002-49
24,Garfield,1-VBM-0025-35
24,Garfield,1-VBM-0036-19
24,Garfield,1-VBM-0036-34
24,Garfield,1-VBM-0041-13
24,Garfield,1-VBM-0041-14
24,Garfield,1-VBM-0042-2
24,Garfield,1-VBM-0044-13
24,Garfield,1-VBM-0060-28
24,Garfield,1-VBM-0060-44
24,Garfield,1-VBM-0065-45
24,Garfield,1-VBM-0072-10
24,Garfield,1-VBM-0075-47
24,Garfield,1-VBM-0081-11
24,Garfield,1-VBM-0083-48
24,Garfield,1-VBM-0093-31
24,Garfield,1-VBM-0098-37
24,Garfield,1-VBM-0115-3
24,Garfield,1-VBM-0118-27
24,Garfield,1-VBM-0128-6
24,Garfield,1-VBM-0132-34
24,Garfield,1-VBM-0135-13
24,Garfield,1-VBM-0145-14
24,Garfield,1-VBM-0167-50
24,Garfield,1-VBM-0170-42
24,Garfield,1-VBM-0172-16
24,Garfield,1-VBM-0172-6
24,Garfield,1-VBM-0180-43
24,Garfield,1-VBM-0183-21
24,Garfield,1-VBM-0190-42
24,Garfield,1-VBM-0199-47
24,Garfield,1-VBM-0205-15
24,Garfield,1-VBM-0206-23
24,Garfield,1-VBM-0217-35
24,Garfield,1-VBM-0218-31
24,Garfield,1-VBM-0230-1
24,Garfield,1-VBM-0236-10
24,Garfield,1-VBM-0236-24
24,Garfield,1-VBM-0241-46
24,Garfield,1-VBM-0241-49
24,Garfield,1-VBM-0255-34
24,Garfield,1-VBM-0262-36
24,Garfield,1-VBM-0267-23
24,Garfield,1-VBM-0267-27
24,Garfield,1-VBM-0268-46
24,Garfield,1-VBM-0273-28
24,Garfield,1-VBM-0276-15
24,Garfield,1-VBM-0283-3
24,Garfield,1-VBM-0287-32
24,Garfield,1-VBM-0289-16
24,Garfield,1-VBM-0289-38
24,Garfield,1-VBM-0292-31
24,Garfield,1-VBM-0297-13
24,Garfield,1-VBM-0297-31
24,Garfield,1-VBM-0299-25
24,Garfield,1-VBM-0312-26
24,Garfield,1-VBM-0320-29
24,Garfield,1-VBM-0323-49
24,Garfield,1-VBM-0343-46
24,Garfield,1-VBM-0346-31
24,Garfield,1-VBM-0346-47
24,Garfield,1-VBM-0350-44
24,Garfield,1-VBM-0351-35
24,Garfield,1-VBM-0357-25
24,Garfield,1-VBM-0361-13
24,Garfield,1-VBM-0363-42
24,Garfield,1-VBM-0367-50
24,Garfield,1-VBM-0379-18
24,Garfield,1-VBM-0381-17
24,Garfield,1-VBM-0381-19
24,Garfield,1-VBM-0391-4
24,Garfield,1-VBM-0394-31
24,Garfield,1-VBM-0408-42
24,Garfield,1-VBM-0409-34
24,Garfield,1-VBM-0411-1
24,Garfield,1-VBM-0412-22
24,Garfield,1-VBM-0416-24
24,Garfield,1-VBM-0418-38
24,Garfield,1-VBM-0419-20
24,Garfield,1-VBM-0425-3
24,Garfield,1-VBM-0428-13
24,Garfield,1-VBM-0428-25
24,Garfield,1-VBM-0433-42
24,Garfield,1-VBM-0434-48
24,Garfield,1-VBM-0436-13
24,Garfield,1-VBM-0447-48
24,Garfield,1-VBM-0451-36
24,Garfield,1-VBM-0453-26
24,Garfield,1-VBM-0454-8
24,Garfield,1-VBM-0461-40
24,Garfield,1-VBM-0464-48
24,Garfield,1-VBM-0469-10
24,Garfield,1-VBM-0497-8
24,Garfield,1-VBM-0500-17
24,Garfield,1-VBM-0501-47
24,Garfield,1-VBM-0506-42
24,Garfield,1-VBM-0511-47
24,Garfield,1-VBM-0512-18
24,Garfield,1-VBM-0512-42
24,Garfield,1-VBM-0513-5
24,Garfield,1-VBM-0515-23
24,Garfield,1-VBM-0515-40
24,Garfield,1-VBM-0517-7
24,Garfield,1-VBM-0518-27
24,Garfield,1-VBM-0520-44
24,Garfield,1-VBM-0531-20
24,Garfield,1-VBM-0536-41
24,Garfield,1-VBM-0542-11
24,Garfield,1-VBM-0555-12
24,Garfield,1-VBM-0557-2
24,Garfield,1-VBM-0571-44
24,Garfield,1-VBM-0580-12
24,Garfield,1-VBM-0580-13
24,Garfield,1-VBM-0594-37
24,Garfield,1-VBM-0599-37
24,Garfield,1-VBM-0604-28
24,Garfield,1-VBM-0610-38
25,Gilpin,104-10-18
25,Gilpin,104-10-2
25,Gilpin,104-10-7
25,Gilpin,104-104-21
25,Gilpin,104-104-3
25,Gilpin,104-105-19
25,Gilpin,104-105-9
25,Gilpin,104-106-21
25,Gilpin,104-107-19
25,Gilpin,104-109-25
25,Gilpin,104-109-9
25,Gilpin,104-111-10
25,Gilpin,104-111-8
25,Gilpin,104-112-9
25,Gilpin,104-113-25
25,Gilpin,104-114-1
25,Gilpin,104-115-14
25,Gilpin,104-115-25
25,Gilpin,104-116-21
25,Gilpin,104-117-5
25,Gilpin,104-120-10
25,Gilpin,104-120-11
25,Gilpin,104-120-3
25,Gilpin,104-122-20
25,Gilpin,104-125-10
25,Gilpin,104-126-18
25,Gilpin,104-127-5
25,Gilpin,104-130-15
25,Gilpin,104-130-16
25,Gilpin,104-130-24
25,Gilpin,104-131-11
25,Gilpin,104-131-7
25,Gilpin,104-131-9
25,Gilpin,104-135-11
25,Gilpin,104-136-10
25,Gilpin,104-137-10
25,Gilpin,104-137-16
25,Gilpin,104-138-14
25,Gilpin,104-139-12
25,Gilpin,104-14-4
25,Gilpin,104-140-19
25,Gilpin,104-145-19
25,Gilpin,104-145-8
25,Gilpin,104-148-14
25,Gilpin,104-15-14
25,Gilpin,104-15-15
25,Gilpin,104-15-2
25,Gilpin,104-15-20
25,Gilpin,104-151-22
