county,imprinted_id,timestamp,contest_count,round1_contest_count,round2_contest_count,primary_round,discrepancy_count,delta_seconds
El Paso,201-245-48,2025-11-18 11:28:41.740567,4,4,4,1,0,26.067254
Clear Creek,102-36-33,2025-11-18 11:28:45.407373,3,3,3,1,0,19.264997
Fremont,102-69-13,2025-11-18 11:28:51.306973,8,8,8,1,0,30.543792
Garfield,1-VBM-0250-34,2025-11-18 11:28:58.393053,14,14,14,1,0,44.428943
Clear Creek,102-36-50,2025-11-18 11:29:01.823677,2,2,2,1,0,16.416304
Adams,109-43-17,2025-11-18 11:29:04.085373,3,3,3,1,0,23.392985
Adams,111-61-92,2025-11-18 11:29:07.459802,10,10,10,1,0,3.374429
Jefferson,109-80-170,2025-11-18 11:29:13.204768,6,6,6,1,0,46.994502
El Paso,201-251-70,2025-11-18 11:29:14.410458,5,5,5,1,0,32.669891
Denver,106-104-26,2025-11-18 11:29:14.606782,5,5,5,1,0,33.653139
Eagle,103-207-13,2025-11-18 11:29:20.382732,13,13,13,1,0,99.077345
Garfield,1-VBM-0087-31,2025-11-18 11:29:21.132757,14,14,14,1,0,22.739704
Fremont,102-75-5,2025-11-18 11:29:22.441790,8,8,8,1,0,31.134817
Jefferson,104-85-105,2025-11-18 11:29:23.823758,8,8,8,1,0,10.61899
Clear Creek,102-37-20,2025-11-18 11:29:37.304834,7,7,7,1,0,35.481157
Adams,109-45-73,2025-11-18 11:29:39.537904,8,8,8,1,0,32.078102
Jefferson,108-33-132,2025-11-18 11:29:43.869764,7,7,7,1,0,20.046006
El Paso,201-256-22,2025-11-18 11:29:44.922462,5,5,5,1,0,30.512004
Jefferson,102-14-127,2025-11-18 11:29:45.603123,6,6,6,1,0,1.733359
Jefferson,108-13-1,2025-11-18 11:29:51.252786,6,6,6,1,0,5.649663
Clear Creek,102-37-50,2025-11-18 11:29:54.208117,2,2,2,1,0,16.903283
Garfield,1-VBM-0255-5,2025-11-18 11:29:55.868093,13,13,13,1,0,34.735336
Broomfield,105-116-28,2025-11-18 11:29:56.209435,13,13,13,1,0,87.301084
Adams,111-65-39,2025-11-18 11:30:03.739934,10,10,10,1,0,24.20203
Jefferson,106-114-200,2025-11-18 11:30:04.953262,9,9,9,1,0,13.700476
Denver,103-130-93,2025-11-18 11:30:05.775770,6,6,6,1,0,51.168988
Clear Creek,102-38-16,2025-11-18 11:30:08.431766,2,2,2,1,0,14.223649
Garfield,1-VBM-0091-17,2025-11-18 11:30:08.911199,11,11,11,1,1,13.043106
El Paso,201-265-76,2025-11-18 11:30:09.476625,3,3,3,1,0,24.554163
Jefferson,109-81-6,2025-11-18 11:30:10.363807,6,6,6,1,0,5.410545
Jefferson,104-90-129,2025-11-18 11:30:14.491131,5,5,5,1,0,4.127324
Fremont,102-78-11,2025-11-18 11:30:16.398991,3,3,3,1,0,53.957201
Eagle,103-210-15,2025-11-18 11:30:24.445710,8,8,8,1,0,64.062978
Pitkin,201-47-22,2025-11-18 11:30:24.615920,18,18,18,1,0,314.60614
El Paso,201-266-21,2025-11-18 11:30:25.098548,2,2,2,1,0,15.621923
Adams,111-65-44,2025-11-18 11:30:34.982772,6,6,6,1,0,31.242838
Jefferson,108-33-184,2025-11-18 11:30:43.076448,6,6,6,1,0,28.585317
Fremont,102-80-21,2025-11-18 11:30:47.163825,8,8,8,1,0,30.764834
Jefferson,104-11-87,2025-11-18 11:30:47.355622,6,6,6,1,0,4.279174
Jefferson,109-17-31,2025-11-18 11:30:47.726071,5,5,5,1,0,0.370449
Denver,110-116-37,2025-11-18 11:30:48.650887,6,6,6,1,0,42.875117
Garfield,1-VBM-0255-15,2025-11-18 11:30:52.038103,13,13,13,1,0,43.126904
Jefferson,109-82-33,2025-11-18 11:30:53.926647,5,5,5,1,0,6.200576
Clear Creek,102-38-45,2025-11-18 11:31:02.449639,6,6,6,1,0,54.017873
Fremont,102-81-13,2025-11-18 11:31:03.237889,2,2,2,1,0,16.074064
El Paso,201-267-12,2025-11-18 11:31:03.378675,3,3,3,1,0,38.280127
Garfield,1-VBM-0094-1,2025-11-18 11:31:10.938023,13,13,13,1,0,18.89992
Jefferson,108-52-177,2025-11-18 11:31:12.017023,6,6,6,1,0,18.090376
Denver,104-109-34,2025-11-18 11:31:20.170660,6,6,6,1,0,31.519773
Adams,109-46-66,2025-11-18 11:31:20.282359,6,6,6,1,0,45.299587
Jefferson,108-68-177,2025-11-18 11:31:20.507883,6,6,6,1,0,8.49086
Jefferson,103-50-171,2025-11-18 11:31:22.594113,6,6,6,1,0,2.08623
Jefferson,108-35-20,2025-11-18 11:31:26.735322,5,5,5,1,0,4.141209
Adams,103-34-98,2025-11-18 11:31:27.027096,11,11,11,1,0,6.744737
El Paso,201-267-98,2025-11-18 11:31:27.124959,3,3,3,1,0,23.746284
Fremont,102-85-9,2025-11-18 11:31:31.802398,8,8,8,1,0,28.564509
Jefferson,103-13-45,2025-11-18 11:31:33.588017,5,5,5,1,0,6.852695
Clear Creek,102-38-48,2025-11-18 11:31:36.929304,6,6,6,1,0,34.479665
Jefferson,109-84-3,2025-11-18 11:31:39.425959,6,6,6,1,0,5.837942
Fremont,102-89-1,2025-11-18 11:31:41.465288,2,2,2,1,0,9.66289
Adams,111-65-60,2025-11-18 11:31:42.186286,10,10,10,1,0,15.15919
Garfield,1-VBM-0256-21,2025-11-18 11:31:43.315683,13,13,13,1,0,32.37766
Eagle,103-213-8,2025-11-18 11:31:49.328253,9,9,9,1,0,84.882543
Fremont,102-93-13,2025-11-18 11:31:51.414216,2,2,2,1,0,9.948928
Washington,102-39-9,2025-11-18 11:31:54.245330,2,2,2,1,0,670.245392
Denver,104-110-43,2025-11-18 11:31:56.731687,6,6,6,1,0,36.561027
El Paso,201-268-34,2025-11-18 11:31:59.467004,4,4,4,1,0,32.342045
Garfield,1-VBM-0094-14,2025-11-18 11:32:00.414136,13,13,13,1,0,17.098453
Pitkin,201-48-10,2025-11-18 11:32:03.148320,18,18,18,1,0,98.5324
Jefferson,103-53-102,2025-11-18 11:32:05.465540,5,5,5,1,0,26.039581
Jefferson,101-115-95,2025-11-18 11:32:08.664565,5,5,5,1,0,3.199025
Adams,109-52-63,2025-11-18 11:32:12.508626,8,8,8,1,0,30.32234
Clear Creek,102-39-14,2025-11-18 11:32:14.081608,8,8,8,1,0,37.152304
Jefferson,102-46-66,2025-11-18 11:32:17.487878,8,8,8,1,0,8.823313
El Paso,201-285-14,2025-11-18 11:32:18.755669,3,3,3,1,0,19.288665
Jefferson,103-13-55,2025-11-18 11:32:18.980321,5,5,5,1,0,1.492443
Adams,111-65-70,2025-11-18 11:32:19.568058,5,5,5,1,0,7.059432
Jefferson,104-12-34,2025-11-18 11:32:19.957445,7,7,7,1,0,0.977124
Fremont,102-94-8,2025-11-18 11:32:20.269947,8,8,8,1,0,28.855731
Chaffee,102-123-25,2025-11-18 11:32:20.273506,26,26,26,1,0,2068.282218
Jefferson,104-66-22,2025-11-18 11:32:21.155872,5,5,5,1,0,1.198427
Fremont,102-95-25,2025-11-18 11:32:30.103528,2,2,2,1,0,9.833581
Clear Creek,102-39-38,2025-11-18 11:32:31.071966,3,3,3,1,0,16.990358
Adams,103-35-60,2025-11-18 11:32:31.596387,10,10,10,1,0,12.028329
Washington,102-54-6,2025-11-18 11:32:32.754075,21,21,21,1,0,38.508745
Denver,106-110-76,2025-11-18 11:32:34.112806,6,6,6,1,0,37.381119
Garfield,1-VBM-0257-32,2025-11-18 11:32:35.998308,13,13,13,1,0,35.584172
Garfield,1-VBM-0095-7,2025-11-18 11:32:42.665370,11,11,11,1,0,6.667062
El Paso,201-285-94,2025-11-18 11:32:47.118837,4,4,4,1,0,28.363168
Park,102-40-6,2025-11-18 11:32:50.222660,4,4,4,1,0,5435.896202
Eagle,103-215-2,2025-11-18 11:32:59.005972,9,9,9,1,0,69.677719
Broomfield,105-201-27,2025-11-18 11:33:01.390730,13,13,13,1,0,185.181295
Clear Creek,102-40-30,2025-11-18 11:33:04.032784,2,2,2,1,0,32.960818
Jefferson,109-84-208,2025-11-18 11:33:05.763265,8,8,8,1,0,44.607393
Adams,109-53-52,2025-11-18 11:33:06.660827,10,10,10,1,0,35.06444
El Paso,201-287-32,2025-11-18 11:33:07.060193,3,3,3,1,0,19.941356
Jefferson,103-56-181,2025-11-18 11:33:07.440730,8,8,8,1,0,1.677465
Fremont,102-97-17,2025-11-18 11:33:12.906255,11,11,11,1,0,42.802727
Pitkin,201-48-16,2025-11-18 11:33:15.685921,15,15,15,1,0,72.537601
Denver,105-131-48,2025-11-18 11:33:16.789193,6,6,6,1,0,42.676387
Garfield,1-VBM-0095-16,2025-11-18 11:33:17.384178,11,11,11,1,0,34.718808
Clear Creek,102-40-42,2025-11-18 11:33:17.807619,2,2,2,1,0,13.774835
Jefferson,102-46-85,2025-11-18 11:33:20.747474,8,8,8,1,0,13.306744
Jefferson,104-68-94,2025-11-18 11:33:21.280624,6,6,6,1,0,0.53315
Fremont,102-99-21,2025-11-18 11:33:22.319304,2,2,2,1,0,9.413049
Adams,109-53-62,2025-11-18 11:33:23.651371,2,2,2,1,0,16.990544
Garfield,1-VBM-0259-26,2025-11-18 11:33:28.177955,13,13,13,1,0,10.793777
El Paso,201-291-42,2025-11-18 11:33:28.820959,3,3,3,1,0,21.760766
El Paso,201-326-64,2025-11-18 11:33:30.336126,3,3,3,1,0,1.515167
Clear Creek,102-40-46,2025-11-18 11:33:33.135195,9,9,9,1,0,15.327576
Jefferson,101-116-133,2025-11-18 11:33:36.596248,8,8,8,1,0,15.315624
Broomfield,102-124-45,2025-11-18 11:33:39.951686,13,13,13,1,0,38.560956
Jefferson,102-56-179,2025-11-18 11:33:40.650129,6,6,6,1,0,4.053881
Denver,108-215-66,2025-11-18 11:33:40.882978,5,5,5,1,0,24.093785
El Paso,201-297-96,2025-11-18 11:33:47.262775,2,2,2,1,0,16.926649
Clear Creek,102-41-4,2025-11-18 11:33:47.390822,2,2,2,1,0,14.255627
Adams,103-37-89,2025-11-18 11:33:47.550952,11,11,11,1,0,23.899581
Fremont,102-101-1,2025-11-18 11:33:55.426380,8,8,8,1,0,33.107076
Jefferson,109-96-152,2025-11-18 11:33:56.530982,6,6,6,1,0,15.880853
Broomfield,105-205-38,2025-11-18 11:33:59.092811,13,13,13,1,0,19.141125
Jefferson,104-68-128,2025-11-18 11:34:01.190348,5,5,5,1,0,4.659366
Eagle,103-217-17,2025-11-18 11:34:01.241406,8,8,8,1,0,62.235434
Jefferson,104-14-120,2025-11-18 11:34:02.451308,7,7,7,1,0,1.26096
Morgan,102-108-3,2025-11-18 11:34:05.199541,5,5,5,1,0,1054.562144
El Paso,201-329-65,2025-11-18 11:34:05.688219,5,5,5,1,0,18.425444
Jefferson,103-47-120,2025-11-18 11:34:05.717723,6,6,6,1,0,3.266415
El Paso,201-298-70,2025-11-18 11:34:09.655855,3,3,3,1,0,3.967636
Garfield,1-VBM-0095-33,2025-11-18 11:34:11.938980,11,11,11,1,0,43.761025
Denver,105-146-79,2025-11-18 11:34:12.761720,6,6,6,1,0,31.878742
Pitkin,201-49-7,2025-11-18 11:34:14.790329,15,15,15,1,0,59.104408
Jefferson,103-64-42,2025-11-18 11:34:15.403911,7,7,7,1,0,9.686188
Garfield,1-VBM-0260-45,2025-11-18 11:34:18.229246,13,13,13,1,0,6.290266
San Miguel,102-41-42,2025-11-18 11:34:18.774128,10,10,10,1,0,495.446707
Jefferson,101-118-143,2025-11-18 11:34:29.963515,5,5,5,1,0,14.559604
El Paso,201-332-42,2025-11-18 11:34:31.890000,3,3,3,1,0,22.234145
El Paso,201-301-39,2025-11-18 11:34:38.215781,3,3,3,1,0,6.325781
Jefferson,106-82-33,2025-11-18 11:34:41.046157,6,6,6,1,0,11.082642
Clear Creek,102-42-16,2025-11-18 11:34:43.553077,4,4,4,1,0,56.162255
Adams,103-38-33,2025-11-18 11:34:44.929594,10,10,10,1,0,57.378642
Jefferson,103-47-125,2025-11-18 11:34:45.502797,5,5,5,1,0,4.45664
Jefferson,101-15-65,2025-11-18 11:34:48.970480,6,6,6,1,0,3.467683
Garfield,1-VBM-0096-31,2025-11-18 11:34:50.883828,12,12,12,1,0,32.654582
Prowers,102-108-14,2025-11-18 11:34:52.571925,11,11,11,1,0,530.428733
Broomfield,105-206-5,2025-11-18 11:34:54.799041,13,13,13,1,0,55.70623
Denver,102-205-27,2025-11-18 11:34:57.378080,5,5,5,1,0,44.61636
Jefferson,104-69-73,2025-11-18 11:34:59.352434,6,6,6,1,0,10.381954
Jefferson,109-122-30,2025-11-18 11:34:59.506399,5,5,5,1,0,0.153965
El Paso,201-307-92,2025-11-18 11:35:00.015711,3,3,3,1,0,21.79993
El Paso,201-346-6,2025-11-18 11:35:02.115053,4,4,4,1,0,2.099342
Jefferson,109-9-38,2025-11-18 11:35:04.379062,6,6,6,1,0,4.872663
Eagle,103-225-25,2025-11-18 11:35:04.769446,8,8,8,1,0,63.52804
Garfield,1-VBM-0263-7,2025-11-18 11:35:06.086720,11,11,11,1,0,15.202892
Fremont,102-109-19,2025-11-18 11:35:07.091932,2,2,2,1,0,71.665552
Pitkin,201-50-11,2025-11-18 11:35:15.052986,15,15,15,1,0,60.262657
Broomfield,102-127-34,2025-11-18 11:35:17.793032,13,13,13,1,0,22.993991
Jefferson,101-118-178,2025-11-18 11:35:17.806699,5,5,5,1,0,13.427637
El Paso,201-316-69,2025-11-18 11:35:18.231677,2,2,2,1,0,16.116624
Jefferson,103-65-107,2025-11-18 11:35:18.631326,8,8,8,1,0,0.824627
Clear Creek,102-42-42,2025-11-18 11:35:18.736327,6,6,6,1,0,35.18325
El Paso,201-352-57,2025-11-18 11:35:24.440036,3,3,3,1,0,6.208359
Jefferson,106-84-64,2025-11-18 11:35:30.234388,5,5,5,1,0,11.603062
Garfield,1-VBM-0096-32,2025-11-18 11:35:33.974159,11,11,11,1,0,27.887439
Fremont,102-110-16,2025-11-18 11:35:34.914671,8,8,8,1,0,27.822739
Denver,101-173-95,2025-11-18 11:35:37.000905,6,6,6,1,0,39.622825
Jefferson,105-37-84,2025-11-18 11:35:43.483396,8,8,8,1,0,13.249008
El Paso,201-382-64,2025-11-18 11:35:45.231146,2,2,2,1,0,20.79111
Broomfield,105-210-10,2025-11-18 11:35:46.270987,13,13,13,1,0,28.477955
El Paso,201-319-92,2025-11-18 11:35:46.496911,3,3,3,1,0,1.265765
Jefferson,101-16-73,2025-11-18 11:35:46.615400,5,5,5,1,0,3.132004
Garfield,1-VBM-0265-38,2025-11-18 11:35:49.223339,11,11,11,1,0,15.24918
Adams,111-66-41,2025-11-18 11:35:58.049543,8,8,8,1,1,73.119949
Clear Creek,102-43-16,2025-11-18 11:36:04.360883,7,7,7,1,0,45.624556
Jefferson,109-14-154,2025-11-18 11:36:05.017673,6,6,6,1,0,18.402273
Jefferson,109-125-50,2025-11-18 11:36:06.253399,8,8,8,1,0,1.235726
Jefferson,109-67-167,2025-11-18 11:36:07.840351,8,8,8,1,0,1.586952
Denver,101-177-63,2025-11-18 11:36:09.761377,6,6,6,1,0,32.760472
Garfield,1-VBM-0096-35,2025-11-18 11:36:09.820854,11,11,11,1,0,20.597515
Jefferson,109-99-194,2025-11-18 11:36:13.210763,5,5,5,1,0,5.370412
El Paso,201-384-44,2025-11-18 11:36:13.401881,3,3,3,1,0,26.90497
Fremont,102-113-12,2025-11-18 11:36:17.138841,8,8,8,1,0,42.22417
Eagle,103-226-14,2025-11-18 11:36:17.672298,8,8,8,1,0,72.902852
Broomfield,102-127-42,2025-11-18 11:36:25.155520,13,13,13,1,0,38.884533
Fremont,102-116-22,2025-11-18 11:36:26.633349,2,2,2,1,0,9.494508
Jefferson,103-65-142,2025-11-18 11:36:26.925493,8,8,8,1,0,13.71473
Garfield,1-VBM-0267-33,2025-11-18 11:36:31.816299,11,11,11,1,0,21.995445
Clear Creek,102-44-42,2025-11-18 11:36:37.943402,6,6,6,1,0,33.582519
Jefferson,105-40-53,2025-11-18 11:36:40.704630,6,6,6,1,0,13.779137
Jefferson,109-74-98,2025-11-18 11:36:42.145633,5,5,5,1,0,1.441003
Broomfield,105-213-42,2025-11-18 11:36:42.400651,13,13,13,1,0,17.245131
El Paso,201-386-20,2025-11-18 11:36:43.448318,4,4,4,1,0,30.046437
Pitkin,201-51-22,2025-11-18 11:36:43.805569,18,18,18,1,0,88.752583
Jefferson,101-18-45,2025-11-18 11:36:45.944717,6,6,6,1,0,3.799084
Garfield,1-VBM-0098-24,2025-11-18 11:36:46.795802,12,12,12,1,0,14.979503
Fremont,102-117-25,2025-11-18 11:36:49.720076,3,3,3,1,0,23.086727
Clear Creek,102-46-14,2025-11-18 11:36:53.707311,2,2,2,1,0,15.763909
Adams,111-70-76,2025-11-18 11:36:54.718390,10,10,10,1,0,56.668847
Denver,110-122-72,2025-11-18 11:36:57.873372,5,5,5,1,0,48.111995
Jefferson,109-126-12,2025-11-18 11:36:59.971450,6,6,6,1,0,14.026733
Jefferson,109-100-19,2025-11-18 11:37:02.939319,6,6,6,1,0,2.967869
El Paso,201-395-69,2025-11-18 11:37:12.679949,4,4,4,1,0,29.231631
Garfield,1-VBM-0268-45,2025-11-18 11:37:12.780104,11,11,11,1,0,25.984302
Adams,103-40-3,2025-11-18 11:37:14.757367,2,2,2,1,0,20.038977
Jefferson,103-67-79,2025-11-18 11:37:18.093758,6,6,6,1,0,15.154439
Clear Creek,102-47-28,2025-11-18 11:37:18.270134,3,3,3,1,0,24.562823
Eagle,103-229-13,2025-11-18 11:37:25.231310,8,8,8,1,0,67.559012
Broomfield,102-133-8,2025-11-18 11:37:31.668131,13,13,13,1,0,49.26748
Denver,113-55-38,2025-11-18 11:37:32.135069,6,6,6,1,0,34.261697
Fremont,102-122-9,2025-11-18 11:37:35.105844,2,2,2,1,0,45.385768
El Paso,201-398-11,2025-11-18 11:37:35.774041,3,3,3,1,0,23.094092
Broomfield,105-216-35,2025-11-18 11:37:39.469125,13,13,13,1,0,7.800994
Pitkin,201-51-24,2025-11-18 11:37:45.683048,15,15,15,1,0,61.877479
Adams,109-56-4,2025-11-18 11:37:48.186933,1,1,1,1,0,33.429566
Garfield,1-VBM-0098-40,2025-11-18 11:37:50.309325,14,14,14,1,0,37.529221
Jefferson,101-10-119,2025-11-18 11:37:52.116629,8,8,8,1,0,34.022871
Garfield,1-VBM-0271-24,2025-11-18 11:37:54.647156,5,5,5,1,0,4.337831
Clear Creek,102-48-34,2025-11-18 11:37:55.197759,2,2,2,1,0,36.927625
El Paso,201-402-11,2025-11-18 11:37:57.573075,3,3,3,1,0,21.799034
Denver,108-225-5,2025-11-18 11:38:01.430396,5,5,5,1,0,29.295327
Jefferson,103-70-68,2025-11-18 11:38:03.830549,5,5,5,1,0,11.71392
Clear Creek,102-49-4,2025-11-18 11:38:14.238124,8,8,8,1,0,19.040365
Routt,102-3-13,2025-11-18 11:38:15.378552,10,10,10,1,0,
Jefferson,107-127-154,2025-11-18 11:38:19.347591,8,8,8,1,0,15.517042
El Paso,201-403-36,2025-11-18 11:38:21.990938,3,3,3,1,0,24.417863
Adams,111-71-3,2025-11-18 11:38:26.660749,10,10,10,1,0,38.473816
Eagle,103-233-9,2025-11-18 11:38:27.051285,8,8,8,1,0,61.819975
Broomfield,105-217-4,2025-11-18 11:38:29.051291,13,13,13,1,0,49.582166
Saguache,102-49-19,2025-11-18 11:38:29.454981,3,3,3,1,0,1625.950781
Jefferson,109-22-41,2025-11-18 11:38:30.570586,9,9,9,1,0,11.222995
Denver,104-118-64,2025-11-18 11:38:30.967451,5,5,5,1,0,29.537055
Garfield,1-VBM-0099-34,2025-11-18 11:38:36.148149,12,12,12,1,0,41.500993
Garfield,1-VBM-0272-13,2025-11-18 11:38:37.954300,11,11,11,1,0,1.806151
Adams,103-44-15,2025-11-18 11:38:40.513040,8,8,8,1,0,13.852291
Clear Creek,102-49-26,2025-11-18 11:38:47.984697,3,3,3,1,0,33.746573
Broomfield,102-136-40,2025-11-18 11:38:48.485570,13,13,13,1,0,19.434279
El Paso,201-404-42,2025-11-18 11:38:49.325450,3,3,3,1,0,27.334512
Jefferson,104-94-145,2025-11-18 11:38:51.225127,5,5,5,1,0,20.654541
Pitkin,201-55-20,2025-11-18 11:38:56.222149,18,18,18,1,0,70.539101
Denver,102-215-30,2025-11-18 11:38:58.047711,5,5,5,1,0,27.08026
Adams,111-73-83,2025-11-18 11:39:01.550243,5,5,5,1,0,21.037203
El Paso,201-405-116,2025-11-18 11:39:04.095167,1,1,1,1,0,14.769717
Adams,109-59-70,2025-11-18 11:39:04.602753,8,8,8,1,0,3.05251
Jefferson,109-137-87,2025-11-18 11:39:04.618354,6,6,6,1,0,13.393227
Clear Creek,102-49-31,2025-11-18 11:39:11.656342,3,3,3,1,0,23.671645
Jefferson,101-10-194,2025-11-18 11:39:15.647520,8,8,8,1,0,11.029166
Fremont,102-135-11,2025-11-18 11:39:18.457592,21,21,21,1,0,103.351748
Jefferson,107-130-9,2025-11-18 11:39:19.009128,7,7,7,1,0,3.361608
Broomfield,102-222-15,2025-11-18 11:39:25.028239,13,13,13,1,0,36.542669
Jefferson,109-101-173,2025-11-18 11:39:27.092199,5,5,5,1,0,8.083071
Routt,102-8-10,2025-11-18 11:39:27.770905,10,10,10,1,1,72.392353
Denver,109-92-23,2025-11-18 11:39:28.977466,5,5,5,1,0,30.929755
Fremont,102-136-1,2025-11-18 11:39:29.942546,2,2,2,1,0,11.484954
Garfield,1-VBM-0274-20,2025-11-18 11:39:31.172571,11,11,11,1,0,53.218271
Jefferson,104-98-87,2025-11-18 11:39:35.008179,5,5,5,1,0,7.91598
Eagle,103-234-21,2025-11-18 11:39:44.972726,9,9,9,1,0,77.921441
Adams,111-76-20,2025-11-18 11:39:47.936128,11,11,11,1,0,43.333375
Adams,103-46-31,2025-11-18 11:39:49.839110,10,10,10,1,0,1.902982
Fremont,102-144-8,2025-11-18 11:39:54.065012,3,3,3,1,0,24.122466
Jefferson,109-24-172,2025-11-18 11:39:54.475463,8,8,8,1,0,19.467284
Denver,109-94-35,2025-11-18 11:39:56.787402,6,6,6,1,0,27.809936
Broomfield,102-138-6,2025-11-18 11:39:57.128162,13,13,13,1,0,32.099923
Pitkin,201-58-10,2025-11-18 11:39:59.129243,18,18,18,1,0,62.907094
Otero,1-VBM-0102-19,2025-11-18 11:40:03.918007,11,11,11,1,0,2034.941758
Fremont,102-146-13,2025-11-18 11:40:04.325058,2,2,2,1,0,10.260046
Fremont,102-149-8,2025-11-18 11:40:15.192831,2,2,2,1,0,10.867773
Garfield,1-VBM-0274-42,2025-11-18 11:40:15.484873,11,11,11,1,0,44.312302
Broomfield,102-229-15,2025-11-18 11:40:28.413495,13,13,13,1,0,31.285333
Denver,110-132-41,2025-11-18 11:40:28.415722,6,6,6,1,0,31.62832
Pueblo,102-153-1,2025-11-18 11:40:33.146481,7,7,7,1,0,910.083674
El Paso,201-406-30,2025-11-18 11:40:36.075305,3,3,3,1,0,91.980138
Jefferson,109-113-167,2025-11-18 11:40:37.569034,8,8,8,1,0,43.093571
Adams,111-77-64,2025-11-18 11:40:38.667723,10,10,10,1,0,48.828613
Jefferson,101-12-178,2025-11-18 11:40:46.941541,5,5,5,1,0,9.372507
Clear Creek,102-50-5,2025-11-18 11:40:48.567455,3,3,3,1,0,96.911113
Garfield,1-VBM-0105-48,2025-11-18 11:40:48.746127,13,13,13,1,0,33.261254
Jefferson,108-17-105,2025-11-18 11:40:48.771059,6,6,6,1,0,1.829518
Garfield,1-VBM-0279-47,2025-11-18 11:40:49.649963,10,10,10,1,0,0.903836
Denver,101-178-89,2025-11-18 11:40:53.827339,5,5,5,1,0,25.411617
Jefferson,109-140-73,2025-11-18 11:40:54.775944,8,8,8,1,0,6.004885
Routt,102-10-14,2025-11-18 11:40:57.427370,13,13,13,1,0,89.656465
Eagle,103-238-4,2025-11-18 11:40:59.747633,9,9,9,1,0,74.774907
Pitkin,201-58-20,2025-11-18 11:41:02.799598,18,18,18,1,0,63.670355
El Paso,201-407-39,2025-11-18 11:41:06.444349,3,3,3,1,0,30.369044
Park,102-153-19,2025-11-18 11:41:08.170397,10,10,10,1,0,497.947737
Weld,102-50-35,2025-11-18 11:41:08.774159,4,4,4,1,0,1887.284579
Broomfield,102-138-23,2025-11-18 11:41:12.606241,13,13,13,1,0,44.192746
Broomfield,102-229-26,2025-11-18 11:41:16.999369,13,13,13,1,0,4.393128
Fremont,102-154-11,2025-11-18 11:41:17.794995,2,2,2,1,0,62.602164
Adams,109-62-53,2025-11-18 11:41:20.045028,8,8,8,1,0,41.377305
Jefferson,109-115-12,2025-11-18 11:41:20.544827,5,5,5,1,0,25.768883
Denver,101-180-38,2025-11-18 11:41:25.158485,6,6,6,1,0,31.331146
Clear Creek,102-51-22,2025-11-18 11:41:30.640217,2,2,2,1,0,42.072762
Garfield,1-VBM-0107-49,2025-11-18 11:41:36.773022,11,11,11,1,0,47.123059
El Paso,201-411-77,2025-11-18 11:41:43.615131,3,3,3,1,0,37.170782
Fremont,102-155-7,2025-11-18 11:41:44.526384,5,5,5,1,0,26.731389
Adams,109-63-15,2025-11-18 11:41:45.018794,6,6,6,1,0,24.973766
Denver,108-238-88,2025-11-18 11:41:50.815467,5,5,5,1,0,25.656982
Fremont,102-155-17,2025-11-18 11:41:53.683079,2,2,2,1,0,9.156695
Jefferson,101-13-123,2025-11-18 11:41:54.903902,6,6,6,1,0,34.359075
Jefferson,107-149-18,2025-11-18 11:42:00.008117,6,6,6,1,0,5.104215
Fremont,102-160-14,2025-11-18 11:42:03.370894,2,2,2,1,0,9.687815
Garfield,1-VBM-0280-50,2025-11-18 11:42:05.141580,11,11,11,1,0,28.368558
Jefferson,109-116-127,2025-11-18 11:42:05.250802,6,6,6,1,0,5.242685
Broomfield,102-237-13,2025-11-18 11:42:13.023572,13,13,13,1,0,56.024203
Fremont,102-164-5,2025-11-18 11:42:14.875803,2,2,2,1,0,11.504909
Pitkin,201-59-18,2025-11-18 11:42:17.486993,18,18,18,1,0,74.687395
Garfield,1-VBM-0110-1,2025-11-18 11:42:17.629560,11,11,11,1,0,12.48798
Denver,106-134-71,2025-11-18 11:42:18.918611,6,6,6,1,0,28.103144
Jefferson,108-21-4,2025-11-18 11:42:21.070411,8,8,8,1,0,15.819609
Adams,109-65-13,2025-11-18 11:42:21.352549,8,8,8,1,0,36.333755
Broomfield,105-129-13,2025-11-18 11:42:21.762580,13,13,13,1,0,8.739008
Adams,103-49-40,2025-11-18 11:42:23.616113,10,10,10,1,0,2.263564
Fremont,102-169-7,2025-11-18 11:42:25.052829,2,2,2,1,0,10.177026
Fremont,102-171-3,2025-11-18 11:42:34.914945,2,2,2,1,0,9.862116
Summit,102-14-22,2025-11-18 11:42:36.122656,20,20,20,1,0,5233.584364
Jefferson,109-104-125,2025-11-18 11:42:41.766220,8,8,8,1,0,20.695809
Clear Creek,102-52-11,2025-11-18 11:42:45.750673,2,2,2,1,0,75.110456
Adams,111-86-56,2025-11-18 11:42:46.747471,10,10,10,1,0,23.131358
Jefferson,105-52-11,2025-11-18 11:42:52.547446,6,6,6,1,0,10.781226
Adams,103-52-11,2025-11-18 11:42:52.557244,3,3,3,1,0,5.809773
Jefferson,101-13-195,2025-11-18 11:42:53.552801,5,5,5,1,0,1.005355
Denver,113-67-100,2025-11-18 11:42:56.130114,6,6,6,1,0,37.211503
Garfield,1-VBM-0281-19,2025-11-18 11:42:56.596712,11,11,11,1,0,38.967152
Garfield,1-VBM-0118-25,2025-11-18 11:42:57.749167,12,12,12,1,0,1.152455
Jefferson,107-149-65,2025-11-18 11:42:59.038429,6,6,6,1,0,5.485628
Jefferson,101-24-157,2025-11-18 11:43:05.293459,6,6,6,1,0,6.25503
