county,imprinted_id,contest_name,round,selection
Pueblo,111-149-86,Pueblo County Commissioner - District 2,1,261
Pueblo,111-155-79,Pueblo County Commissioner - District 2,1,25
Pueblo,111-156-9,Pueblo County Commissioner - District 2,1,171
Pueblo,111-157-77,Pueblo County Commissioner - District 2,1,42
Pueblo,111-164-76,Pueblo County Commissioner - District 2,1,148
Pueblo,111-167-9,Pueblo County Commissioner - District 2,1,94
Pueblo,111-176-94,Pueblo County Commissioner - District 2,1,57
Pueblo,111-180-73,Pueblo County Commissioner - District 2,1,265
Pueblo,111-182-1,Pueblo County Commissioner - District 2,1,159
Pueblo,111-187-80,Pueblo County Commissioner - District 2,1,37
Pueblo,111-187-99,Pueblo County Commissioner - District 2,1,85
Pueblo,111-188-29,Pueblo County Commissioner - District 2,1,107
Pueblo,111-188-89,Pueblo County Commissioner - District 2,1,314
Pueblo,111-193-54,Pueblo County Commissioner - District 2,1,299
Pueblo,111-193-68,Pueblo County Commissioner - District 2,1,234
Pueblo,111-195-51,,,
Pueblo,111-196-45,Pueblo County Commissioner - District 2,1,131
Pueblo,111-198-24,Pueblo County Commissioner - District 2,1,227
Pueblo,111-200-65,Pueblo County Commissioner - District 2,1,54
Pueblo,111-213-66,Pueblo County Commissioner - District 2,1,93
Pueblo,111-225-35,Pueblo County Commissioner - District 2,1,164
Pueblo,111-251-55,Pueblo County Commissioner - District 2,1,337
Pueblo,111-253-49,Pueblo County Commissioner - District 2,1,154
Pueblo,111-254-78,Pueblo County Commissioner - District 2,1,102
Pueblo,111-257-88,Pueblo County Commissioner - District 2,1,15
Pueblo,111-259-90,Pueblo County Commissioner - District 2,1,150
Pueblo,111-27-38,Pueblo County Commissioner - District 2,1,315
Pueblo,111-276-93,Pueblo County Commissioner - District 2,1,111
Pueblo,111-278-86,Pueblo County Commissioner - District 2,1,90
Pueblo,111-282-91,Pueblo County Commissioner - District 2,1,277
Pueblo,111-283-92,Pueblo County Commissioner - District 2,1,8
Pueblo,111-287-30,Pueblo County Commissioner - District 2,1,117
Pueblo,111-289-82,Pueblo County Commissioner - District 2,1,244
Pueblo,111-29-86,Pueblo County Commissioner - District 2,1,242
Pueblo,111-290-41,Pueblo County Commissioner - District 2,1,305
Pueblo,111-292-27,Pueblo County Commissioner - District 2,1,200
Pueblo,111-295-96,Pueblo County Commissioner - District 2,1,2
Pueblo,111-296-88,Pueblo County Commissioner - District 2,1,40
Pueblo,111-309-31,Pueblo County Commissioner - District 2,1,75
Pueblo,111-31-71,Pueblo County Commissioner - District 2,1,312
Pueblo,111-316-86,Pueblo County Commissioner - District 2,1,370
Pueblo,111-332-35,Pueblo County Commissioner - District 2,1,222
Pueblo,111-333-1,Pueblo County Commissioner - District 2,1,378
Pueblo,111-336-49,Pueblo County Commissioner - District 2,1,379
Pueblo,111-341-50,Pueblo County Commissioner - District 2,1,70
Pueblo,111-342-68,Pueblo County Commissioner - District 2,1,334
Pueblo,111-343-38,Pueblo County Commissioner - District 2,1,87
Pueblo,111-35-17,Pueblo County Commissioner - District 2,1,367
Pueblo,111-35-80,Pueblo County Commissioner - District 2,1,76
Pueblo,111-350-65,Pueblo County Commissioner - District 2,1,353
Pueblo,111-36-96,Pueblo County Commissioner - District 2,1,302
Pueblo,111-364-8,Pueblo County Commissioner - District 2,1,229
Pueblo,111-365-71,Pueblo County Commissioner - District 2,1,206
Pueblo,111-376-14,Pueblo County Commissioner - District 2,1,268
Pueblo,111-376-42,Pueblo County Commissioner - District 2,1,50
Pueblo,111-383-83,Pueblo County Commissioner - District 2,1,155
Pueblo,111-386-52,Pueblo County Commissioner - District 2,1,167
Pueblo,111-393-83,Pueblo County Commissioner - District 2,1,207
Pueblo,111-394-28,Pueblo County Commissioner - District 2,1,3
Pueblo,111-397-26,Pueblo County Commissioner - District 2,1,137
Pueblo,111-400-85,Pueblo County Commissioner - District 2,1,31
Pueblo,111-410-81,Pueblo County Commissioner - District 2,1,194
Pueblo,111-413-95,Pueblo County Commissioner - District 2,1,169
Pueblo,111-414-78,Pueblo County Commissioner - District 2,1,309
Pueblo,111-418-39,Pueblo County Commissioner - District 2,1,209
Pueblo,111-429-29,Pueblo County Commissioner - District 2,1,140
Pueblo,111-43-41,Pueblo County Commissioner - District 2,1,223
Pueblo,111-435-99,Pueblo County Commissioner - District 2,1,9
Pueblo,111-438-42,Pueblo County Commissioner - District 2,1,24
Pueblo,111-449-96,Pueblo County Commissioner - District 2,1,86
Pueblo,111-450-12,Pueblo County Commissioner - District 2,1,375
Pueblo,111-453-12,Pueblo County Commissioner - District 2,1,184
Pueblo,111-453-95,Pueblo County Commissioner - District 2,1,65
Pueblo,111-455-1,Pueblo County Commissioner - District 2,1,213
Pueblo,111-49-19,Pueblo County Commissioner - District 2,1,247
Pueblo,111-50-89,Pueblo County Commissioner - District 2,1,210
Pueblo,111-51-91,Pueblo County Commissioner - District 2,1,351
Pueblo,111-55-1,Pueblo County Commissioner - District 2,1,253
Pueblo,111-57-44,Pueblo County Commissioner - District 2,1,71
Pueblo,111-60-36,Pueblo County Commissioner - District 2,1,362
Pueblo,111-74-15,Pueblo County Commissioner - District 2,1,121
Pueblo,111-93-2,Pueblo County Commissioner - District 2,1,224
RioBlanco,102-1-10,,,
RioBlanco,102-101-25,,,
RioBlanco,102-102-20,,,
RioBlanco,102-105-24,,,
RioBlanco,102-107-5,,,
RioBlanco,102-107-9,,,
RioBlanco,102-115-20,,,
RioBlanco,102-115-5,,,
RioBlanco,102-117-24,,,
RioBlanco,102-119-3,,,
RioBlanco,102-123-22,,,
RioBlanco,102-13-16,,,
RioBlanco,102-134-12,,,
RioBlanco,102-138-11,,,
RioBlanco,102-138-15,,,
RioBlanco,102-139-25,,,
RioBlanco,102-14-22,,,
RioBlanco,102-14-23,,,
RioBlanco,102-142-7,,,
RioBlanco,102-145-16,,,
RioBlanco,102-146-20,,,
RioBlanco,102-148-21,,,
RioBlanco,102-149-20,,,
RioBlanco,102-150-10,,,
RioBlanco,102-150-22,,,
RioBlanco,102-152-12,,,
RioBlanco,102-156-12,,,
RioBlanco,102-157-3,,,
RioBlanco,102-19-21,,,
RioBlanco,102-23-2,,,
RioBlanco,102-23-22,,,
RioBlanco,102-24-25,,,
RioBlanco,102-26-1,,,
RioBlanco,102-27-2,,,
RioBlanco,102-28-24,,,
RioBlanco,102-39-11,,,
RioBlanco,102-4-16,,,
RioBlanco,102-41-20,,,
RioBlanco,102-44-11,,,
RioBlanco,102-45-21,,,
RioBlanco,102-53-24,,,
RioBlanco,102-54-21,,,
RioBlanco,102-57-13,,,
RioBlanco,102-59-9,,,
RioBlanco,102-60-15,,,
RioBlanco,102-62-4,,,
RioBlanco,102-7-17,,,
RioBlanco,102-70-20,,,
RioBlanco,102-72-15,,,
RioBlanco,102-73-4,,,
RioBlanco,102-75-21,,,
RioBlanco,102-77-14,,,
RioBlanco,102-81-17,,,
RioBlanco,102-82-7,,,
RioBlanco,102-92-15,,,
RioBlanco,102-95-9,,,
RioBlanco,102-97-19,,,
RioBlanco,102-98-23,,,
RioGrande,102-109-7,,,
RioGrande,102-112-4,,,
RioGrande,102-131-18,,,
RioGrande,102-132-6,,,
RioGrande,102-137-20,,,
RioGrande,102-14-12,,,
RioGrande,102-145-7,,,
RioGrande,102-153-12,,,
RioGrande,102-16-4,,,
RioGrande,102-169-3,,,
RioGrande,102-171-4,,,
RioGrande,102-172-10,,,
RioGrande,102-176-14,,,
RioGrande,102-178-2,,,
RioGrande,102-178-5,,,
RioGrande,102-182-16,,,
RioGrande,102-185-23,,,
RioGrande,102-200-1,,,
RioGrande,102-206-15,,,
RioGrande,102-208-2,,,
RioGrande,102-209-2,,,
RioGrande,102-21-18,,,
RioGrande,102-226-24,,,
RioGrande,102-227-10,,,
RioGrande,102-232-13,,,
RioGrande,102-236-12,,,
RioGrande,102-243-22,,,
RioGrande,102-246-5,,,
RioGrande,102-28-17,,,
RioGrande,102-5-15,,,
RioGrande,102-56-12,,,
RioGrande,102-66-11,,,
RioGrande,102-75-16,,,
RioGrande,102-84-14,,,
RioGrande,102-97-8,,,
Routt,102-10-22,Routt County Commissioner - District 1,1,37
Routt,102-100-17,Routt County Commissioner - District 1,1,164
Routt,102-107-6,Routt County Commissioner - District 1,1,136
Routt,102-111-2,Routt County Commissioner - District 1,1,158
Routt,102-113-22,Routt County Commissioner - District 1,1,12
Routt,102-115-2,Routt County Commissioner - District 1,1,98
Routt,102-118-45,Routt County Commissioner - District 1,1,163
Routt,102-121-31,Routt County Commissioner - District 1,1,130
Routt,102-121-38,Routt County Commissioner - District 1,1,152
Routt,102-125-41,Routt County Commissioner - District 1,1,169
Routt,102-127-44,Routt County Commissioner - District 1,1,59
Routt,102-130-38,Routt County Commissioner - District 1,1,162
Routt,102-139-41,Routt County Commissioner - District 1,1,8
Routt,102-142-19,Routt County Commissioner - District 1,1,116
Routt,102-147-27,Routt County Commissioner - District 1,1,43
Routt,102-149-43,Routt County Commissioner - District 1,1,108
Routt,102-150-6,Routt County Commissioner - District 1,1,168
Routt,102-153-26,Routt County Commissioner - District 1,1,13
Routt,102-155-37,Routt County Commissioner - District 1,1,7
Routt,102-16-12,Routt County Commissioner - District 1,1,38
Routt,102-162-15,Routt County Commissioner - District 1,1,24
Routt,102-162-25,Routt County Commissioner - District 1,1,172
Routt,102-163-37,Routt County Commissioner - District 1,1,60
Routt,102-164-49,Routt County Commissioner - District 1,1,100
Routt,102-174-16,Routt County Commissioner - District 1,1,148
Routt,102-176-48,Routt County Commissioner - District 1,1,175
Routt,102-182-10,Routt County Commissioner - District 1,1,46
Routt,102-182-14,Routt County Commissioner - District 1,1,160
Routt,102-182-37,Routt County Commissioner - District 1,1,2
Routt,102-188-35,Routt County Commissioner - District 1,1,61
Routt,102-19-44,Routt County Commissioner - District 1,1,147
Routt,102-193-13,Routt County Commissioner - District 1,1,112
Routt,102-200-30,Routt County Commissioner - District 1,1,21
Routt,102-203-40,Routt County Commissioner - District 1,1,120
Routt,102-206-36,Routt County Commissioner - District 1,1,83
Routt,102-211-47,Routt County Commissioner - District 1,1,20
Routt,102-214-24,Routt County Commissioner - District 1,1,102
Routt,102-219-2,Routt County Commissioner - District 1,1,161
Routt,102-222-37,Routt County Commissioner - District 1,1,156
Routt,102-222-9,Routt County Commissioner - District 1,1,174
Routt,102-228-30,Routt County Commissioner - District 1,1,82
Routt,102-230-3,Routt County Commissioner - District 1,1,16
Routt,102-231-24,Routt County Commissioner - District 1,1,140
Routt,102-243-15,Routt County Commissioner - District 1,1,49
Routt,102-254-17,Routt County Commissioner - District 1,1,62
Routt,102-263-46,Routt County Commissioner - District 1,1,123
Routt,102-275-7,Routt County Commissioner - District 1,1,9
Routt,102-276-38,Routt County Commissioner - District 1,1,39
Routt,102-278-17,Routt County Commissioner - District 1,1,143
Routt,102-281-28,Routt County Commissioner - District 1,1,141
Routt,102-284-30,Routt County Commissioner - District 1,1,135
Routt,102-285-4,Routt County Commissioner - District 1,1,124
Routt,102-290-44,Routt County Commissioner - District 1,1,137
Routt,102-299-9,Routt County Commissioner - District 1,1,78
Routt,102-302-40,Routt County Commissioner - District 1,1,145
Routt,102-322-25,Routt County Commissioner - District 1,1,51
Routt,102-325-8,Routt County Commissioner - District 1,1,77
Routt,102-326-46,Routt County Commissioner - District 1,1,1
Routt,102-329-17,Routt County Commissioner - District 1,1,26
Routt,102-333-34,Routt County Commissioner - District 1,1,133
Routt,102-340-17,Routt County Commissioner - District 1,1,119
Routt,102-341-15,Routt County Commissioner - District 1,1,27
Routt,102-342-4,Routt County Commissioner - District 1,1,104
Routt,102-343-4,Routt County Commissioner - District 1,1,29
Routt,102-344-40,Routt County Commissioner - District 1,1,31
Routt,102-350-42,Routt County Commissioner - District 1,1,14
Routt,102-352-45,Routt County Commissioner - District 1,1,86
Routt,102-354-23,Routt County Commissioner - District 1,1,144
Routt,102-355-14,Routt County Commissioner - District 1,1,5
Routt,102-36-24,Routt County Commissioner - District 1,1,113
Routt,102-362-38,Routt County Commissioner - District 1,1,110
Routt,102-364-14,Routt County Commissioner - District 1,1,95
Routt,102-365-19,Routt County Commissioner - District 1,1,33
Routt,102-367-37,Routt County Commissioner - District 1,1,40
Routt,102-37-48,Routt County Commissioner - District 1,1,159
Routt,102-372-23,Routt County Commissioner - District 1,1,115
Routt,102-385-9,Routt County Commissioner - District 1,1,25
Routt,102-387-42,Routt County Commissioner - District 1,1,101
Routt,102-39-14,Routt County Commissioner - District 1,1,70
Routt,102-4-43,Routt County Commissioner - District 1,1,10
Routt,102-4-46,Routt County Commissioner - District 1,1,6
Routt,102-402-6,Routt County Commissioner - District 1,1,35
Routt,102-404-12,Routt County Commissioner - District 1,1,146
Routt,102-409-1,Routt County Commissioner - District 1,1,41
Routt,102-413-46,Routt County Commissioner - District 1,1,121
Routt,102-414-5,Routt County Commissioner - District 1,1,131
Routt,102-420-21,Routt County Commissioner - District 1,1,151
Routt,102-437-14,Routt County Commissioner - District 1,1,71
Routt,102-438-45,Routt County Commissioner - District 1,1,99
Routt,102-444-1,Routt County Commissioner - District 1,1,22
Routt,102-446-20,Routt County Commissioner - District 1,1,118
Routt,102-45-25,Routt County Commissioner - District 1,1,74
Routt,102-45-46,Routt County Commissioner - District 1,1,122
Routt,102-45-6,Routt County Commissioner - District 1,1,18
Routt,102-459-10,Routt County Commissioner - District 1,1,36
Routt,102-465-1,Routt County Commissioner - District 1,1,53
Routt,102-468-24,Routt County Commissioner - District 1,1,11
Routt,102-468-35,Routt County Commissioner - District 1,1,32
Routt,102-47-31,Routt County Commissioner - District 1,1,139
Routt,102-47-5,Routt County Commissioner - District 1,1,150
Routt,102-470-27,Routt County Commissioner - District 1,1,96
Routt,102-473-22,Routt County Commissioner - District 1,1,125
Routt,102-474-7,Routt County Commissioner - District 1,1,52
Routt,102-475-34,Routt County Commissioner - District 1,1,45
Routt,102-481-59,Routt County Commissioner - District 1,1,75
Routt,102-481-66,Routt County Commissioner - District 1,1,73
Routt,102-483-16,Routt County Commissioner - District 1,1,126
Routt,102-489-2,Routt County Commissioner - District 1,1,153
Routt,102-489-29,Routt County Commissioner - District 1,1,56
Routt,102-496-6,Routt County Commissioner - District 1,1,19
Routt,102-504-35,Routt County Commissioner - District 1,1,3
Routt,102-505-29,Routt County Commissioner - District 1,1,155
Routt,102-514-49,Routt County Commissioner - District 1,1,127
Routt,102-514-50,Routt County Commissioner - District 1,1,157
Routt,102-515-47,Routt County Commissioner - District 1,1,30
Routt,102-518-26,Routt County Commissioner - District 1,1,154
Routt,102-52-22,Routt County Commissioner - District 1,1,85
Routt,102-521-30,Routt County Commissioner - District 1,1,15
Routt,102-522-19,Routt County Commissioner - District 1,1,4
Routt,102-522-3,Routt County Commissioner - District 1,1,57
Routt,102-522-39,Routt County Commissioner - District 1,1,58
Routt,102-525-22,Routt County Commissioner - District 1,1,173
Routt,102-531-26,Routt County Commissioner - District 1,1,138
Routt,102-531-29,Routt County Commissioner - District 1,1,65
Routt,102-531-7,Routt County Commissioner - District 1,1,66
Routt,102-533-3,Routt County Commissioner - District 1,1,166
Routt,102-536-27,Routt County Commissioner - District 1,1,68
Routt,102-543-26,Routt County Commissioner - District 1,1,48
Routt,102-551-37,Routt County Commissioner - District 1,1,97
Routt,102-554-23,Routt County Commissioner - District 1,1,17
Routt,102-555-23,Routt County Commissioner - District 1,1,129
Routt,102-557-23,Routt County Commissioner - District 1,1,81
Routt,102-557-45,Routt County Commissioner - District 1,1,54
Routt,102-561-30,Routt County Commissioner - District 1,1,167
Routt,102-565-22,Routt County Commissioner - District 1,1,132
Routt,102-57-2,Routt County Commissioner - District 1,1,67
Routt,102-570-16,Routt County Commissioner - District 1,1,47
Routt,102-574-46,Routt County Commissioner - District 1,1,42
Routt,102-575-44,Routt County Commissioner - District 1,1,64
Routt,102-579-40,Routt County Commissioner - District 1,1,69
Routt,102-582-46,Routt County Commissioner - District 1,1,149
Routt,102-585-44,Routt County Commissioner - District 1,1,94
Routt,102-589-12,Routt County Commissioner - District 1,1,44
Routt,102-6-11,Routt County Commissioner - District 1,1,142
Routt,102-608-33,Routt County Commissioner - District 1,1,89
Routt,102-611-26,Routt County Commissioner - District 1,1,171
Routt,102-611-30,Routt County Commissioner - District 1,1,128
Routt,102-626-3,Routt County Commissioner - District 1,1,55
Routt,102-63-22,Routt County Commissioner - District 1,1,114
Routt,102-630-25,Routt County Commissioner - District 1,1,84
Routt,102-630-47,Routt County Commissioner - District 1,1,79
Routt,102-632-2,Routt County Commissioner - District 1,1,88
Routt,102-639-40,Routt County Commissioner - District 1,1,106
Routt,102-641-37,Routt County Commissioner - District 1,1,80
Routt,102-645-13,Routt County Commissioner - District 1,1,23
Routt,102-645-17,Routt County Commissioner - District 1,1,109
Routt,102-649-37,Routt County Commissioner - District 1,1,170
Routt,102-651-2,Routt County Commissioner - District 1,1,93
Routt,102-653-16,Routt County Commissioner - District 1,1,107
Routt,102-654-21,Routt County Commissioner - District 1,1,105
Routt,102-658-9,Routt County Commissioner - District 1,1,165
Routt,102-66-45,Routt County Commissioner - District 1,1,92
Routt,102-667-36,Routt County Commissioner - District 1,1,63
Routt,102-67-46,Routt County Commissioner - District 1,1,50
Routt,102-674-38,Routt County Commissioner - District 1,1,34
Routt,102-674-9,Routt County Commissioner - District 1,1,28
Routt,102-69-39,Routt County Commissioner - District 1,1,91
Routt,102-72-43,Routt County Commissioner - District 1,1,103
Routt,102-82-19,Routt County Commissioner - District 1,1,134
Routt,102-83-18,Routt County Commissioner - District 1,1,90
Routt,102-9-19,Routt County Commissioner - District 1,1,111
Routt,102-91-42,Routt County Commissioner - District 1,1,117
Routt,102-97-22,Routt County Commissioner - District 1,1,72
Routt,102-97-33,Routt County Commissioner - District 1,1,87
Routt,102-98-24,Routt County Commissioner - District 1,1,76
Saguache,102-1-10,Saguache County Commissioner District 1,1,77
Saguache,102-1-15,,,
Saguache,102-10-23,,,
Saguache,102-100-1,Saguache County Commissioner District 1,1,68
Saguache,102-100-2,,,
Saguache,102-101-22,,,
Saguache,102-101-23,,,
Saguache,102-102-1,Saguache County Commissioner District 1,1,117
Saguache,102-102-19,Saguache County Commissioner District 1,1,96
Saguache,102-103-7,Saguache County Commissioner District 1,1,13
Saguache,102-104-1,,,
Saguache,102-104-7,,,
Saguache,102-106-14,,,
Saguache,102-106-7,Saguache County Commissioner District 1,1,5
Saguache,102-107-2,,,
Saguache,102-109-23,,,
Saguache,102-11-14,Saguache County Commissioner District 1,1,11
Saguache,102-11-19,Saguache County Commissioner District 1,1,83
Saguache,102-11-4,Saguache County Commissioner District 1,1,18
Saguache,102-11-8,Saguache County Commissioner District 1,1,58
Saguache,102-110-15,,,
Saguache,102-112-24,Saguache County Commissioner District 1,1,113
Saguache,102-112-8,,,
Saguache,102-113-15,,,
Saguache,102-113-20,Saguache County Commissioner District 1,1,37
Saguache,102-113-21,,,
Saguache,102-114-17,Saguache County Commissioner District 1,1,53
Saguache,102-114-18,Saguache County Commissioner District 1,1,22
Saguache,102-114-21,,,
Saguache,102-114-25,Saguache County Commissioner District 1,1,72
Saguache,102-115-10,,,
Saguache,102-115-14,Saguache County Commissioner District 1,1,10
Saguache,102-115-2,Saguache County Commissioner District 1,1,31
Saguache,102-116-13,,,
Saguache,102-118-25,Saguache County Commissioner District 1,1,51
Saguache,102-118-3,Saguache County Commissioner District 1,1,87
Saguache,102-118-7,Saguache County Commissioner District 1,1,90
Saguache,102-12-14,,,
Saguache,102-12-15,Saguache County Commissioner District 1,1,34
Saguache,102-120-8,Saguache County Commissioner District 1,1,100
Saguache,102-121-10,Saguache County Commissioner District 1,1,24
Saguache,102-122-17,,,
Saguache,102-122-19,,,
Saguache,102-122-4,,,
Saguache,102-122-8,Saguache County Commissioner District 1,1,80
Saguache,102-123-17,Saguache County Commissioner District 1,1,92
Saguache,102-124-20,Saguache County Commissioner District 1,1,12
Saguache,102-124-23,,,
Saguache,102-125-18,,,
Saguache,102-127-14,,,
Saguache,102-127-15,,,
Saguache,102-128-24,Saguache County Commissioner District 1,1,26
Saguache,102-128-9,,,
Saguache,102-129-19,,,
Saguache,102-129-3,Saguache County Commissioner District 1,1,21
Saguache,102-13-7,Saguache County Commissioner District 1,1,40
Saguache,102-130-4,Saguache County Commissioner District 1,1,3
Saguache,102-131-10,,,
Saguache,102-131-21,Saguache County Commissioner District 1,1,85
Saguache,102-131-25,Saguache County Commissioner District 1,1,52
Saguache,102-132-17,Saguache County Commissioner District 1,1,110
Saguache,102-133-12,Saguache County Commissioner District 1,1,84
Saguache,102-133-3,Saguache County Commissioner District 1,1,23
Saguache,102-133-8,,,
Saguache,102-134-24,Saguache County Commissioner District 1,1,32
Saguache,102-136-11,,,
Saguache,102-136-12,Saguache County Commissioner District 1,1,43
Saguache,102-136-9,Saguache County Commissioner District 1,1,75
Saguache,102-137-12,Saguache County Commissioner District 1,1,102
Saguache,102-137-6,Saguache County Commissioner District 1,1,6
Saguache,102-138-2,,,
Saguache,102-138-29,,,
Saguache,102-14-21,Saguache County Commissioner District 1,1,4
Saguache,102-16-12,,,
Saguache,102-16-24,Saguache County Commissioner District 1,1,29
Saguache,102-17-22,,,
Saguache,102-17-4,Saguache County Commissioner District 1,1,42
Saguache,102-18-11,,,
Saguache,102-18-21,,,
Saguache,102-19-15,Saguache County Commissioner District 1,1,93
Saguache,102-19-22,,,
Saguache,102-19-23,,,
Saguache,102-2-23,Saguache County Commissioner District 1,1,7
Saguache,102-2-7,Saguache County Commissioner District 1,1,94
Saguache,102-20-16,,,
Saguache,102-20-2,Saguache County Commissioner District 1,1,16
Saguache,102-20-22,Saguache County Commissioner District 1,1,47
Saguache,102-20-22,Saguache County Commissioner District 1,1,61
Saguache,102-20-4,,,
Saguache,102-21-11,,,
Saguache,102-22-5,Saguache County Commissioner District 1,1,67
Saguache,102-23-20,,,
Saguache,102-23-22,Saguache County Commissioner District 1,1,69
Saguache,102-24-17,Saguache County Commissioner District 1,1,99
Saguache,102-25-19,,,
Saguache,102-26-17,,,
Saguache,102-26-21,,,
Saguache,102-26-4,,,
Saguache,102-26-8,Saguache County Commissioner District 1,1,15
Saguache,102-27-15,,,
Saguache,102-27-16,,,
Saguache,102-27-2,Saguache County Commissioner District 1,1,105
Saguache,102-29-14,Saguache County Commissioner District 1,1,115
Saguache,102-29-20,Saguache County Commissioner District 1,1,76
Saguache,102-29-4,Saguache County Commissioner District 1,1,81
Saguache,102-29-5,,,
Saguache,102-3-1,,,
Saguache,102-3-5,Saguache County Commissioner District 1,1,27
Saguache,102-31-10,,,
Saguache,102-32-15,,,
Saguache,102-35-14,Saguache County Commissioner District 1,1,50
Saguache,102-35-17,,,
Saguache,102-35-2,Saguache County Commissioner District 1,1,121
Saguache,102-37-17,Saguache County Commissioner District 1,1,56
Saguache,102-37-23,Saguache County Commissioner District 1,1,19
Saguache,102-37-4,,,
Saguache,102-38-18,,,
Saguache,102-39-4,Saguache County Commissioner District 1,1,63
Saguache,102-39-9,,,
Saguache,102-4-3,Saguache County Commissioner District 1,1,55
Saguache,102-40-19,,,
Saguache,102-40-24,Saguache County Commissioner District 1,1,106
Saguache,102-41-10,,,
Saguache,102-42-21,,,
Saguache,102-42-3,Saguache County Commissioner District 1,1,119
Saguache,102-42-7,Saguache County Commissioner District 1,1,46
Saguache,102-43-13,,,
Saguache,102-43-15,,,
Saguache,102-43-17,Saguache County Commissioner District 1,1,103
Saguache,102-44-11,Saguache County Commissioner District 1,1,89
Saguache,102-44-19,Saguache County Commissioner District 1,1,112
Saguache,102-44-2,,,
Saguache,102-45-1,Saguache County Commissioner District 1,1,30
Saguache,102-45-18,,,
Saguache,102-45-2,,,
Saguache,102-45-22,Saguache County Commissioner District 1,1,17
Saguache,102-45-5,,,
Saguache,102-45-8,Saguache County Commissioner District 1,1,107
Saguache,102-47-6,,,
Saguache,102-47-7,,,
Saguache,102-48-17,,,
Saguache,102-48-20,,,
Saguache,102-48-23,Saguache County Commissioner District 1,1,45
Saguache,102-48-24,Saguache County Commissioner District 1,1,70
Saguache,102-49-1,Saguache County Commissioner District 1,1,116
Saguache,102-5-16,,,
Saguache,102-5-24,,,
Saguache,102-5-4,,,
Saguache,102-5-9,,,
Saguache,102-51-1,Saguache County Commissioner District 1,1,60
Saguache,102-51-13,,,
Saguache,102-51-19,Saguache County Commissioner District 1,1,36
Saguache,102-51-19,Saguache County Commissioner District 1,1,44
Saguache,102-52-3,Saguache County Commissioner District 1,1,48
Saguache,102-52-5,,,
Saguache,102-52-9,Saguache County Commissioner District 1,1,64
Saguache,102-53-9,Saguache County Commissioner District 1,1,86
Saguache,102-54-10,,,
Saguache,102-54-19,Saguache County Commissioner District 1,1,9
Saguache,102-55-21,,,
Saguache,102-55-22,,,
Saguache,102-55-3,Saguache County Commissioner District 1,1,1
Saguache,102-57-19,Saguache County Commissioner District 1,1,79
Saguache,102-57-23,Saguache County Commissioner District 1,1,111
Saguache,102-58-22,Saguache County Commissioner District 1,1,28
Saguache,102-59-11,Saguache County Commissioner District 1,1,8
Saguache,102-6-12,Saguache County Commissioner District 1,1,49
Saguache,102-6-8,,,
Saguache,102-60-6,,,
Saguache,102-63-11,,,
Saguache,102-64-12,,,
Saguache,102-64-14,Saguache County Commissioner District 1,1,91
Saguache,102-66-1,,,
Saguache,102-67-12,Saguache County Commissioner District 1,1,2
Saguache,102-67-18,Saguache County Commissioner District 1,1,97
Saguache,102-67-7,Saguache County Commissioner District 1,1,101
Saguache,102-68-12,,,
Saguache,102-68-13,,,
Saguache,102-68-14,,,
Saguache,102-68-18,Saguache County Commissioner District 1,1,73
Saguache,102-69-11,,,
Saguache,102-69-16,,,
Saguache,102-7-13,Saguache County Commissioner District 1,1,118
Saguache,102-7-2,,,
Saguache,102-7-4,,,
Saguache,102-70-5,,,
Saguache,102-70-6,Saguache County Commissioner District 1,1,98
Saguache,102-72-10,Saguache County Commissioner District 1,1,54
Saguache,102-72-19,,,
Saguache,102-73-20,Saguache County Commissioner District 1,1,39
Saguache,102-74-17,,,
Saguache,102-74-23,,,
Saguache,102-75-1,,,
Saguache,102-76-1,Saguache County Commissioner District 1,1,20
Saguache,102-76-9,,,
Saguache,102-77-3,Saguache County Commissioner District 1,1,57
Saguache,102-78-19,Saguache County Commissioner District 1,1,41
Saguache,102-78-2,,,
Saguache,102-78-5,Saguache County Commissioner District 1,1,59
Saguache,102-79-20,Saguache County Commissioner District 1,1,108
Saguache,102-79-4,,,
Saguache,102-79-5,,,
Saguache,102-80-20,Saguache County Commissioner District 1,1,33
Saguache,102-81-8,Saguache County Commissioner District 1,1,65
Saguache,102-82-11,,,
Saguache,102-82-2,,,
Saguache,102-82-22,Saguache County Commissioner District 1,1,71
Saguache,102-83-7,Saguache County Commissioner District 1,1,62
Saguache,102-84-25,Saguache County Commissioner District 1,1,95
Saguache,102-85-17,Saguache County Commissioner District 1,1,88
Saguache,102-85-18,,,
Saguache,102-85-4,Saguache County Commissioner District 1,1,82
Saguache,102-86-12,,,
Saguache,102-87-24,,,
Saguache,102-87-6,Saguache County Commissioner District 1,1,14
Saguache,102-89-14,,,
Saguache,102-89-16,,,
Saguache,102-89-2,Saguache County Commissioner District 1,1,120
Saguache,102-89-6,,,
Saguache,102-9-21,Saguache County Commissioner District 1,1,66
Saguache,102-90-15,Saguache County Commissioner District 1,1,78
Saguache,102-91-1,Saguache County Commissioner District 1,1,109
Saguache,102-91-11,Saguache County Commissioner District 1,1,122
Saguache,102-91-20,,,
Saguache,102-91-5,Saguache County Commissioner District 1,1,35
Saguache,102-92-16,,,
Saguache,102-92-7,,,
Saguache,102-94-15,,,
Saguache,102-94-22,Saguache County Commissioner District 1,1,38
Saguache,102-95-16,,,
Saguache,102-95-2,Saguache County Commissioner District 1,1,25
