county,imprinted_id,cvr_id,contest_count,contest_name
Pueblo,105-58-36,4375273,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,105-58-36,4375273,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,105-58-36,4375273,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,105-58-36,4375273,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,105-585-12,4530740,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,105-585-12,4530740,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,105-585-12,4530740,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,105-585-12,4530740,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,105-588-14,4531244,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,105-602-88,4537503,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,105-602-88,4537503,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,105-602-88,4537503,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,105-602-88,4537503,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,105-68-4,4377344,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,105-68-4,4377344,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,105-68-4,4377344,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,105-68-4,4377344,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,105-72-13,4378010,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,105-83-2,4381763,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,105-9-53,4364261,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,105-9-53,4364261,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,105-9-53,4364261,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,105-9-53,4364261,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,108-32-12,4441825,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,108-32-12,4441825,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,108-32-12,4441825,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,108-32-12,4441825,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-123-84,4407347,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-123-84,4407347,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-123-84,4407347,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-123-84,4407347,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-155-79,4421443,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-155-79,4421443,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-155-79,4421443,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-155-79,4421443,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-164-76,4423571,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-164-76,4423571,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-164-76,4423571,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-164-76,4423571,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-187-80,4430654,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-193-54,4431968,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-193-68,4431989,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-198-24,4448125,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-198-24,4448125,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-198-24,4448125,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-198-24,4448125,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-200-65,4448245,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-200-65,4448245,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-200-65,4448245,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-200-65,4448245,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-213-66,4450853,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-225-35,4455062,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-225-35,4455062,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-225-35,4455062,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-225-35,4455062,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-254-78,4462959,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-257-88,4463336,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-257-88,4463336,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-257-88,4463336,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-257-88,4463336,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-259-90,4466466,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-27-38,4366042,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-282-91,4472804,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-282-91,4472804,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-282-91,4472804,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-282-91,4472804,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-283-92,4473479,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-283-92,4473479,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-283-92,4473479,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-283-92,4473479,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-287-30,4473808,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-287-30,4473808,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-287-30,4473808,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-287-30,4473808,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-289-82,4474030,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-289-82,4474030,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-289-82,4474030,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-289-82,4474030,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-29-86,4366348,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-295-96,4474536,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-295-96,4474536,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-295-96,4474536,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-295-96,4474536,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-296-88,4474708,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-31-71,4366866,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-31-71,4366866,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-31-71,4366866,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-31-71,4366866,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-316-86,4478638,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-336-49,4493167,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-336-49,4493167,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-336-49,4493167,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-336-49,4493167,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-341-50,4494768,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-341-50,4494768,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-341-50,4494768,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-341-50,4494768,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-343-38,4496028,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-343-38,4496028,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-343-38,4496028,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-343-38,4496028,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-35-80,4367908,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-364-8,4501844,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-364-8,4501844,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-364-8,4501844,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-364-8,4501844,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-365-71,4502061,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-365-71,4502061,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-365-71,4502061,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-365-71,4502061,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-376-14,4505416,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-376-14,4505416,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-376-14,4505416,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-376-14,4505416,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-376-42,4505437,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-376-42,4505437,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-376-42,4505437,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-376-42,4505437,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-386-52,4507599,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-394-28,4509211,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-397-26,4510040,1,Pueblo County Rural 70 School District Ballot Issue 4A
Pueblo,111-413-95,4513134,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-413-95,4513134,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-413-95,4513134,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-413-95,4513134,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-414-78,4513522,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-414-78,4513522,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-414-78,4513522,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-414-78,4513522,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-43-41,4368784,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-43-41,4368784,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-43-41,4368784,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-43-41,4368784,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-438-42,4520938,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-438-42,4520938,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-438-42,4520938,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-438-42,4520938,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-449-96,4523934,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-449-96,4523934,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-449-96,4523934,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-449-96,4523934,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-450-12,4523999,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-450-12,4523999,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-450-12,4523999,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-450-12,4523999,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-453-12,4524352,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-453-12,4524352,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-453-12,4524352,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-453-12,4524352,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-50-89,4370973,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-50-89,4370973,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-50-89,4370973,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-50-89,4370973,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-55-1,4375559,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-55-1,4375559,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-55-1,4375559,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-55-1,4375559,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Pueblo,111-74-15,4387814,4,City of Pueblo Ballot Question 2A - Charter Amendment - Municipal Court Maximum Fines
Pueblo,111-74-15,4387814,4,City of Pueblo Ballot Question 2B - Charter Amendment - Modernize Terms & Technology
Pueblo,111-74-15,4387814,4,City of Pueblo Ballot Question 2C - Charter Amendment - Greater Election Coordination
Pueblo,111-74-15,4387814,4,City of Pueblo Ballot Question 2D - Charter Amendment - Municipal Election Provisions
Teller,102-699-18,4625647,1,Ute Pass Regional Health Service District Ballot Issue 7A1
Weld,105-96-32,4691149,1,Carbon Valley Parks and Recreation District Ballot Issue 6C
