county,imprinted_id,cvr_id,contests,rounds,other_pairs
SanMiguel,102-57-18,4585593,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-64-45,4585934,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-65-5,4585999,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-66-48,4586052,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-67-38,4586066,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-67-9,4586077,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-68-25,4586111,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Norwood Fire Protection District Ballot Issue 7A;Norwood School District R-2J Issue 5B;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-79-12,4586670,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-8-15,4583332,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-81-23,4586809,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-85-34,4586988,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-85-36,4587005,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-87-31,4587061,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-88-3,4587158,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-89-22,4587204,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-89-25,4587162,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-89-47,4587194,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-91-31,4587261,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-94-13,4587422,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
SanMiguel,102-96-21,4587550,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 7th Judicial District;District Court Judge - 7th Judicial District - Schultz;District Court Judge - 7th Judicial District - Yoder;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A;San Miguel County Ballot Question 1A;San Miguel County Ballot Question 1B;San Miguel County Clerk and Recorder;San Miguel County Commissioner - District 1;San Miguel County Commissioner - District 3;State Board of Education Member - Congressional District 3;State Representative - District 58;State Senator - District 6,1;2;3,
